SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/63/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.190e+00     1.801e-02  
T     =       6.241s    111064233653572.453s  

RSS   =    3.421e-03
SD    =    1.068e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.032e+00    3.200e-02
    2       2.000s     8.852e-01     8.819e-01   -3.359e-03
    3       3.000s     7.761e-01     7.540e-01   -2.208e-02
    4       4.000s     6.711e-01     6.450e-01   -2.612e-02
    5       5.000s     5.691e-01     5.522e-01   -1.686e-02
    6       6.000s     4.767e-01     4.731e-01   -3.561e-03
    7       7.000s     4.012e-01     4.057e-01    4.518e-03
    8       8.000s     3.418e-01     3.483e-01    6.526e-03
    9       9.000s     2.928e-01     2.994e-01    6.674e-03
   10      10.000s     2.508e-01     2.578e-01    6.978e-03
   11      11.000s     2.154e-01     2.223e-01    6.818e-03
   12      12.000s     1.856e-01     1.920e-01    6.410e-03
   13      13.000s     1.595e-01     1.663e-01    6.720e-03
   14      14.000s     1.371e-01     1.443e-01    7.228e-03
   15      15.000s     1.189e-01     1.256e-01    6.695e-03
   16      16.000s     1.043e-01     1.097e-01    5.431e-03
   17      17.000s     9.143e-02     9.611e-02    4.681e-03
   18      18.000s     8.008e-02     8.455e-02    4.470e-03
   19      19.000s     7.081e-02     7.470e-02    3.884e-03
   20      20.000s     6.344e-02     6.631e-02    2.865e-03
   21      21.000s     5.706e-02     5.916e-02    2.100e-03
   22      22.000s     5.149e-02     5.306e-02    1.570e-03
   23      23.000s     4.721e-02     4.787e-02    6.670e-04
   24      24.000s     4.405e-02     4.345e-02   -6.009e-04
   25      25.000s     4.149e-02     3.969e-02   -1.801e-03
   26      26.000s     3.964e-02     3.648e-02   -3.159e-03
   27      27.000s     3.905e-02     3.374e-02   -5.305e-03
   28      28.000s     3.958e-02     3.141e-02   -8.170e-03
   29      29.000s     4.057e-02     2.943e-02   -1.114e-02
   30      30.000s     4.182e-02     2.774e-02   -1.408e-02

============================================================

