SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/349/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.260e+00     1.554e-02  
T     =       5.028s    88681076977800.172s  

RSS   =    6.993e-03
SD    =    1.527e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.048e+00    4.821e-02
    2       2.000s     8.835e-01     8.620e-01   -2.155e-02
    3       3.000s     7.492e-01     7.093e-01   -3.985e-02
    4       4.000s     6.146e-01     5.842e-01   -3.043e-02
    5       5.000s     4.941e-01     4.816e-01   -1.248e-02
    6       6.000s     3.947e-01     3.976e-01    2.936e-03
    7       7.000s     3.161e-01     3.287e-01    1.256e-02
    8       8.000s     2.554e-01     2.722e-01    1.683e-02
    9       9.000s     2.090e-01     2.259e-01    1.695e-02
   10      10.000s     1.734e-01     1.880e-01    1.457e-02
   11      11.000s     1.453e-01     1.569e-01    1.163e-02
   12      12.000s     1.222e-01     1.314e-01    9.145e-03
   13      13.000s     1.036e-01     1.105e-01    6.945e-03
   14      14.000s     8.856e-02     9.337e-02    4.816e-03
   15      15.000s     7.622e-02     7.934e-02    3.118e-03
   16      16.000s     6.576e-02     6.783e-02    2.073e-03
   17      17.000s     5.710e-02     5.840e-02    1.299e-03
   18      18.000s     5.026e-02     5.067e-02    4.115e-04
   19      19.000s     4.482e-02     4.433e-02   -4.882e-04
   20      20.000s     4.034e-02     3.914e-02   -1.201e-03
   21      21.000s     3.667e-02     3.488e-02   -1.783e-03
   22      22.000s     3.367e-02     3.139e-02   -2.273e-03
   23      23.000s     3.107e-02     2.853e-02   -2.534e-03
   24      24.000s     2.881e-02     2.619e-02   -2.621e-03
   25      25.000s     2.721e-02     2.427e-02   -2.940e-03
   26      26.000s     2.648e-02     2.269e-02   -3.787e-03
   27      27.000s     2.642e-02     2.140e-02   -5.020e-03
   28      28.000s     2.674e-02     2.034e-02   -6.395e-03
   29      29.000s     2.748e-02     1.948e-02   -7.998e-03
   30      30.000s     2.893e-02     1.877e-02   -1.016e-02

============================================================

