SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/80/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.198e+00     3.407e-02  
T     =       5.193s    344144548933185.562s  

RSS   =    1.432e-03
SD    =    6.910e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.022e+00    2.203e-02
    2       2.000s     8.625e-01     8.490e-01   -1.349e-02
    3       3.000s     7.246e-01     7.062e-01   -1.837e-02
    4       4.000s     6.000e-01     5.885e-01   -1.146e-02
    5       5.000s     4.931e-01     4.914e-01   -1.704e-03
    6       6.000s     4.060e-01     4.113e-01    5.265e-03
    7       7.000s     3.377e-01     3.452e-01    7.509e-03
    8       8.000s     2.835e-01     2.907e-01    7.232e-03
    9       9.000s     2.392e-01     2.457e-01    6.527e-03
   10      10.000s     2.037e-01     2.087e-01    4.932e-03
   11      11.000s     1.759e-01     1.781e-01    2.226e-03
   12      12.000s     1.527e-01     1.529e-01    1.997e-04
   13      13.000s     1.321e-01     1.320e-01   -2.131e-05
   14      14.000s     1.146e-01     1.149e-01    2.805e-04
   15      15.000s     1.009e-01     1.007e-01   -1.328e-04
   16      16.000s     8.961e-02     8.905e-02   -5.588e-04
   17      17.000s     7.965e-02     7.942e-02   -2.261e-04
   18      18.000s     7.139e-02     7.148e-02    8.927e-05
   19      19.000s     6.523e-02     6.492e-02   -3.114e-04
   20      20.000s     6.014e-02     5.952e-02   -6.262e-04
   21      21.000s     5.513e-02     5.506e-02   -6.822e-05
   22      22.000s     5.066e-02     5.138e-02    7.209e-04
   23      23.000s     4.742e-02     4.835e-02    9.302e-04
   24      24.000s     4.495e-02     4.585e-02    8.943e-04
   25      25.000s     4.270e-02     4.378e-02    1.088e-03
   26      26.000s     4.109e-02     4.208e-02    9.947e-04
   27      27.000s     4.074e-02     4.068e-02   -5.874e-05
   28      28.000s     4.148e-02     3.952e-02   -1.962e-03
   29      29.000s     4.299e-02     3.856e-02   -4.430e-03
   30      30.000s     4.527e-02     3.778e-02   -7.498e-03

============================================================

