SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/90/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.265e+00     2.123e-02  
T     =       4.658s    59911980941449.742s  

RSS   =    5.941e-03
SD    =    1.407e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.042e+00    4.189e-02
    2       2.000s     8.685e-01     8.447e-01   -2.382e-02
    3       3.000s     7.251e-01     6.856e-01   -3.945e-02
    4       4.000s     5.832e-01     5.573e-01   -2.590e-02
    5       5.000s     4.578e-01     4.537e-01   -4.055e-03
    6       6.000s     3.582e-01     3.702e-01    1.199e-02
    7       7.000s     2.841e-01     3.028e-01    1.869e-02
    8       8.000s     2.294e-01     2.484e-01    1.893e-02
    9       9.000s     1.886e-01     2.045e-01    1.588e-02
   10      10.000s     1.578e-01     1.691e-01    1.126e-02
   11      11.000s     1.340e-01     1.405e-01    6.527e-03
   12      12.000s     1.146e-01     1.175e-01    2.825e-03
   13      13.000s     9.862e-02     9.888e-02    2.595e-04
   14      14.000s     8.549e-02     8.388e-02   -1.610e-03
   15      15.000s     7.453e-02     7.177e-02   -2.761e-03
   16      16.000s     6.499e-02     6.201e-02   -2.984e-03
   17      17.000s     5.679e-02     5.413e-02   -2.657e-03
   18      18.000s     5.017e-02     4.777e-02   -2.401e-03
   19      19.000s     4.492e-02     4.265e-02   -2.276e-03
   20      20.000s     4.047e-02     3.851e-02   -1.964e-03
   21      21.000s     3.663e-02     3.517e-02   -1.466e-03
   22      22.000s     3.353e-02     3.248e-02   -1.058e-03
   23      23.000s     3.112e-02     3.030e-02   -8.174e-04
   24      24.000s     2.924e-02     2.855e-02   -6.881e-04
   25      25.000s     2.790e-02     2.713e-02   -7.684e-04
   26      26.000s     2.712e-02     2.599e-02   -1.125e-03
   27      27.000s     2.667e-02     2.507e-02   -1.600e-03
   28      28.000s     2.652e-02     2.433e-02   -2.188e-03
   29      29.000s     2.705e-02     2.373e-02   -3.319e-03
   30      30.000s     2.859e-02     2.325e-02   -5.342e-03

============================================================

