SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/157/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.199e+00     5.346e-02  
T     =       5.044s    646987993133446.000s  

RSS   =    5.115e-03
SD    =    1.306e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.037e+00    3.708e-02
    2       2.000s     8.721e-01     8.602e-01   -1.187e-02
    3       3.000s     7.453e-01     7.151e-01   -3.015e-02
    4       4.000s     6.269e-01     5.961e-01   -3.077e-02
    5       5.000s     5.160e-01     4.986e-01   -1.745e-02
    6       6.000s     4.176e-01     4.185e-01    9.547e-04
    7       7.000s     3.392e-01     3.529e-01    1.369e-02
    8       8.000s     2.811e-01     2.990e-01    1.792e-02
    9       9.000s     2.371e-01     2.549e-01    1.773e-02
   10      10.000s     2.027e-01     2.186e-01    1.599e-02
   11      11.000s     1.765e-01     1.889e-01    1.241e-02
   12      12.000s     1.569e-01     1.646e-01    7.657e-03
   13      13.000s     1.406e-01     1.446e-01    3.997e-03
   14      14.000s     1.262e-01     1.282e-01    2.013e-03
   15      15.000s     1.145e-01     1.148e-01    2.783e-04
   16      16.000s     1.054e-01     1.037e-01   -1.619e-03
   17      17.000s     9.727e-02     9.470e-02   -2.568e-03
   18      18.000s     8.966e-02     8.728e-02   -2.382e-03
   19      19.000s     8.344e-02     8.120e-02   -2.238e-03
   20      20.000s     7.879e-02     7.621e-02   -2.582e-03
   21      21.000s     7.477e-02     7.212e-02   -2.656e-03
   22      22.000s     7.097e-02     6.876e-02   -2.210e-03
   23      23.000s     6.790e-02     6.601e-02   -1.888e-03
   24      24.000s     6.560e-02     6.375e-02   -1.848e-03
   25      25.000s     6.354e-02     6.190e-02   -1.636e-03
   26      26.000s     6.183e-02     6.038e-02   -1.448e-03
   27      27.000s     6.120e-02     5.914e-02   -2.063e-03
   28      28.000s     6.158e-02     5.812e-02   -3.467e-03
   29      29.000s     6.213e-02     5.728e-02   -4.854e-03
   30      30.000s     6.260e-02     5.659e-02   -6.013e-03

============================================================

