SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/348/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.224e+00     4.117e-02  
T     =       4.613s    46262878170911.898s  

RSS   =    2.948e-03
SD    =    9.913e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.027e+00    2.670e-02
    2       2.000s     8.471e-01     8.346e-01   -1.245e-02
    3       3.000s     7.054e-01     6.800e-01   -2.540e-02
    4       4.000s     5.766e-01     5.555e-01   -2.106e-02
    5       5.000s     4.619e-01     4.553e-01   -6.619e-03
    6       6.000s     3.672e-01     3.746e-01    7.426e-03
    7       7.000s     2.950e-01     3.096e-01    1.464e-02
    8       8.000s     2.416e-01     2.573e-01    1.572e-02
    9       9.000s     2.017e-01     2.152e-01    1.353e-02
   10      10.000s     1.718e-01     1.813e-01    9.515e-03
   11      11.000s     1.491e-01     1.540e-01    4.867e-03
   12      12.000s     1.308e-01     1.320e-01    1.199e-03
   13      13.000s     1.153e-01     1.143e-01   -1.016e-03
   14      14.000s     1.026e-01     1.000e-01   -2.591e-03
   15      15.000s     9.237e-02     8.857e-02   -3.803e-03
   16      16.000s     8.342e-02     7.933e-02   -4.085e-03
   17      17.000s     7.539e-02     7.190e-02   -3.488e-03
   18      18.000s     6.869e-02     6.591e-02   -2.778e-03
   19      19.000s     6.318e-02     6.109e-02   -2.094e-03
   20      20.000s     5.816e-02     5.721e-02   -9.519e-04
   21      21.000s     5.366e-02     5.408e-02    4.200e-04
   22      22.000s     5.041e-02     5.157e-02    1.161e-03
   23      23.000s     4.835e-02     4.954e-02    1.192e-03
   24      24.000s     4.667e-02     4.791e-02    1.238e-03
   25      25.000s     4.521e-02     4.660e-02    1.392e-03
   26      26.000s     4.467e-02     4.554e-02    8.735e-04
   27      27.000s     4.534e-02     4.469e-02   -6.473e-04
   28      28.000s     4.657e-02     4.401e-02   -2.567e-03
   29      29.000s     4.779e-02     4.345e-02   -4.337e-03
   30      30.000s     4.899e-02     4.301e-02   -5.977e-03

============================================================

