SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/75/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.196e+00     4.584e-02  
T     =       5.455s    201081516433670.656s  

RSS   =    5.467e-03
SD    =    1.350e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.042e+00    4.178e-02
    2       2.000s     8.880e-01     8.750e-01   -1.309e-02
    3       3.000s     7.695e-01     7.361e-01   -3.346e-02
    4       4.000s     6.513e-01     6.205e-01   -3.080e-02
    5       5.000s     5.402e-01     5.242e-01   -1.595e-02
    6       6.000s     4.439e-01     4.441e-01    1.772e-04
    7       7.000s     3.666e-01     3.774e-01    1.075e-02
    8       8.000s     3.068e-01     3.218e-01    1.503e-02
    9       9.000s     2.602e-01     2.756e-01    1.536e-02
   10      10.000s     2.235e-01     2.371e-01    1.360e-02
   11      11.000s     1.944e-01     2.051e-01    1.065e-02
   12      12.000s     1.709e-01     1.784e-01    7.518e-03
   13      13.000s     1.511e-01     1.562e-01    5.142e-03
   14      14.000s     1.341e-01     1.377e-01    3.621e-03
   15      15.000s     1.198e-01     1.223e-01    2.549e-03
   16      16.000s     1.077e-01     1.095e-01    1.814e-03
   17      17.000s     9.738e-02     9.885e-02    1.468e-03
   18      18.000s     8.878e-02     8.997e-02    1.191e-03
   19      19.000s     8.198e-02     8.258e-02    5.970e-04
   20      20.000s     7.656e-02     7.643e-02   -1.303e-04
   21      21.000s     7.180e-02     7.130e-02   -4.964e-04
   22      22.000s     6.753e-02     6.704e-02   -4.877e-04
   23      23.000s     6.410e-02     6.349e-02   -6.135e-04
   24      24.000s     6.177e-02     6.053e-02   -1.235e-03
   25      25.000s     6.036e-02     5.807e-02   -2.290e-03
   26      26.000s     5.964e-02     5.602e-02   -3.620e-03
   27      27.000s     5.946e-02     5.432e-02   -5.142e-03
   28      28.000s     5.959e-02     5.290e-02   -6.690e-03
   29      29.000s     5.977e-02     5.172e-02   -8.052e-03
   30      30.000s     5.993e-02     5.073e-02   -9.199e-03

============================================================

