SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/102/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.276e+00     4.036e-03  
T     =       6.534s    33753176291682.934s  

RSS   =    3.418e-02
SD    =    3.375e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.099e+00    9.860e-02
    2       2.000s     9.427e-01     9.433e-01    5.564e-04
    3       3.000s     8.739e-01     8.100e-01   -6.389e-02
    4       4.000s     7.758e-01     6.956e-01   -8.022e-02
    5       5.000s     6.589e-01     5.975e-01   -6.144e-02
    6       6.000s     5.446e-01     5.133e-01   -3.132e-02
    7       7.000s     4.450e-01     4.410e-01   -4.013e-03
    8       8.000s     3.624e-01     3.790e-01    1.662e-02
    9       9.000s     2.966e-01     3.258e-01    2.923e-02
   10      10.000s     2.462e-01     2.801e-01    3.394e-02
   11      11.000s     2.072e-01     2.409e-01    3.380e-02
   12      12.000s     1.754e-01     2.073e-01    3.195e-02
   13      13.000s     1.496e-01     1.785e-01    2.885e-02
   14      14.000s     1.294e-01     1.537e-01    2.437e-02
   15      15.000s     1.126e-01     1.325e-01    1.991e-02
   16      16.000s     9.769e-02     1.143e-01    1.657e-02
   17      17.000s     8.516e-02     9.862e-02    1.345e-02
   18      18.000s     7.552e-02     8.519e-02    9.670e-03
   19      19.000s     6.768e-02     7.368e-02    5.993e-03
   20      20.000s     6.061e-02     6.379e-02    3.181e-03
   21      21.000s     5.479e-02     5.531e-02    5.228e-04
   22      22.000s     5.070e-02     4.804e-02   -2.661e-03
   23      23.000s     4.751e-02     4.179e-02   -5.719e-03
   24      24.000s     4.449e-02     3.644e-02   -8.057e-03
   25      25.000s     4.220e-02     3.184e-02   -1.036e-02
   26      26.000s     4.124e-02     2.789e-02   -1.335e-02
   27      27.000s     4.117e-02     2.451e-02   -1.667e-02
   28      28.000s     4.140e-02     2.160e-02   -1.979e-02
   29      29.000s     4.214e-02     1.911e-02   -2.303e-02
   30      30.000s     4.366e-02     1.697e-02   -2.669e-02

============================================================

