SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/174/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.162e+00     4.196e-02  
T     =       6.110s    795768518452986.000s  

RSS   =    2.039e-03
SD    =    8.245e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.028e+00    2.822e-02
    2       2.000s     8.925e-01     8.793e-01   -1.323e-02
    3       3.000s     7.739e-01     7.529e-01   -2.100e-02
    4       4.000s     6.602e-01     6.455e-01   -1.462e-02
    5       5.000s     5.601e-01     5.544e-01   -5.655e-03
    6       6.000s     4.755e-01     4.770e-01    1.570e-03
    7       7.000s     4.055e-01     4.113e-01    5.823e-03
    8       8.000s     3.485e-01     3.556e-01    7.045e-03
    9       9.000s     3.019e-01     3.082e-01    6.305e-03
   10      10.000s     2.630e-01     2.680e-01    4.983e-03
   11      11.000s     2.302e-01     2.339e-01    3.678e-03
   12      12.000s     2.025e-01     2.049e-01    2.435e-03
   13      13.000s     1.788e-01     1.803e-01    1.495e-03
   14      14.000s     1.583e-01     1.594e-01    1.112e-03
   15      15.000s     1.406e-01     1.417e-01    1.084e-03
   16      16.000s     1.255e-01     1.266e-01    1.110e-03
   17      17.000s     1.125e-01     1.138e-01    1.306e-03
   18      18.000s     1.012e-01     1.030e-01    1.840e-03
   19      19.000s     9.137e-02     9.378e-02    2.408e-03
   20      20.000s     8.336e-02     8.595e-02    2.595e-03
   21      21.000s     7.683e-02     7.931e-02    2.476e-03
   22      22.000s     7.133e-02     7.367e-02    2.338e-03
   23      23.000s     6.684e-02     6.888e-02    2.045e-03
   24      24.000s     6.363e-02     6.482e-02    1.188e-03
   25      25.000s     6.162e-02     6.137e-02   -2.573e-04
   26      26.000s     6.032e-02     5.844e-02   -1.883e-03
   27      27.000s     5.937e-02     5.595e-02   -3.422e-03
   28      28.000s     5.886e-02     5.384e-02   -5.020e-03
   29      29.000s     5.896e-02     5.204e-02   -6.913e-03
   30      30.000s     5.958e-02     5.052e-02   -9.058e-03

============================================================

