SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/136/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.174e+00     4.592e-02  
T     =       5.545s    1207105854390932.750s  

RSS   =    2.991e-03
SD    =    9.986e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.026e+00    2.594e-02
    2       2.000s     8.658e-01     8.642e-01   -1.560e-03
    3       3.000s     7.450e-01     7.292e-01   -1.584e-02
    4       4.000s     6.390e-01     6.164e-01   -2.257e-02
    5       5.000s     5.419e-01     5.223e-01   -1.957e-02
    6       6.000s     4.536e-01     4.437e-01   -9.930e-03
    7       7.000s     3.781e-01     3.780e-01   -9.632e-05
    8       8.000s     3.163e-01     3.232e-01    6.964e-03
    9       9.000s     2.659e-01     2.775e-01    1.159e-02
   10      10.000s     2.256e-01     2.393e-01    1.365e-02
   11      11.000s     1.945e-01     2.074e-01    1.280e-02
   12      12.000s     1.702e-01     1.807e-01    1.048e-02
   13      13.000s     1.499e-01     1.585e-01    8.576e-03
   14      14.000s     1.328e-01     1.399e-01    7.104e-03
   15      15.000s     1.192e-01     1.244e-01    5.188e-03
   16      16.000s     1.082e-01     1.114e-01    3.227e-03
   17      17.000s     9.843e-02     1.006e-01    2.202e-03
   18      18.000s     8.978e-02     9.160e-02    1.815e-03
   19      19.000s     8.295e-02     8.406e-02    1.108e-03
   20      20.000s     7.762e-02     7.777e-02    1.477e-04
   21      21.000s     7.294e-02     7.251e-02   -4.269e-04
   22      22.000s     6.897e-02     6.812e-02   -8.472e-04
   23      23.000s     6.619e-02     6.446e-02   -1.726e-03
   24      24.000s     6.414e-02     6.140e-02   -2.741e-03
   25      25.000s     6.204e-02     5.885e-02   -3.191e-03
   26      26.000s     6.013e-02     5.671e-02   -3.413e-03
   27      27.000s     5.930e-02     5.493e-02   -4.366e-03
   28      28.000s     5.961e-02     5.344e-02   -6.170e-03
   29      29.000s     6.038e-02     5.220e-02   -8.181e-03
   30      30.000s     6.133e-02     5.117e-02   -1.016e-02

============================================================

