SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/17/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.227e+00     1.889e-02  
T     =       5.347s    797275994639009.125s  

RSS   =    4.509e-03
SD    =    1.226e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.037e+00    3.684e-02
    2       2.000s     8.740e-01     8.632e-01   -1.078e-02
    3       3.000s     7.449e-01     7.192e-01   -2.567e-02
    4       4.000s     6.239e-01     5.998e-01   -2.410e-02
    5       5.000s     5.165e-01     5.007e-01   -1.583e-02
    6       6.000s     4.251e-01     4.185e-01   -6.574e-03
    7       7.000s     3.494e-01     3.503e-01    9.726e-04
    8       8.000s     2.872e-01     2.938e-01    6.624e-03
    9       9.000s     2.361e-01     2.469e-01    1.086e-02
   10      10.000s     1.947e-01     2.080e-01    1.335e-02
   11      11.000s     1.621e-01     1.758e-01    1.368e-02
   12      12.000s     1.365e-01     1.490e-01    1.251e-02
   13      13.000s     1.158e-01     1.268e-01    1.097e-02
   14      14.000s     9.900e-02     1.084e-01    9.405e-03
   15      15.000s     8.558e-02     9.314e-02    7.563e-03
   16      16.000s     7.490e-02     8.048e-02    5.577e-03
   17      17.000s     6.604e-02     6.997e-02    3.932e-03
   18      18.000s     5.855e-02     6.126e-02    2.711e-03
   19      19.000s     5.244e-02     5.403e-02    1.591e-03
   20      20.000s     4.756e-02     4.804e-02    4.815e-04
   21      21.000s     4.350e-02     4.307e-02   -4.341e-04
   22      22.000s     4.011e-02     3.894e-02   -1.166e-03
   23      23.000s     3.744e-02     3.552e-02   -1.917e-03
   24      24.000s     3.539e-02     3.268e-02   -2.702e-03
   25      25.000s     3.376e-02     3.033e-02   -3.431e-03
   26      26.000s     3.269e-02     2.838e-02   -4.308e-03
   27      27.000s     3.253e-02     2.676e-02   -5.771e-03
   28      28.000s     3.351e-02     2.542e-02   -8.093e-03
   29      29.000s     3.556e-02     2.430e-02   -1.125e-02
   30      30.000s     3.843e-02     2.338e-02   -1.505e-02

============================================================

