SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/35/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.283e+00     2.495e-02  
T     =       4.276s    120715245657783.734s  

RSS   =    5.785e-03
SD    =    1.389e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.040e+00    4.019e-02
    2       2.000s     8.603e-01     8.285e-01   -3.183e-02
    3       3.000s     6.980e-01     6.609e-01   -3.707e-02
    4       4.000s     5.457e-01     5.283e-01   -1.748e-02
    5       5.000s     4.208e-01     4.233e-01    2.543e-03
    6       6.000s     3.249e-01     3.402e-01    1.533e-02
    7       7.000s     2.540e-01     2.745e-01    2.047e-02
    8       8.000s     2.032e-01     2.224e-01    1.923e-02
    9       9.000s     1.671e-01     1.813e-01    1.421e-02
   10      10.000s     1.402e-01     1.487e-01    8.430e-03
   11      11.000s     1.195e-01     1.229e-01    3.382e-03
   12      12.000s     1.033e-01     1.024e-01   -8.641e-04
   13      13.000s     9.021e-02     8.628e-02   -3.926e-03
   14      14.000s     7.868e-02     7.349e-02   -5.182e-03
   15      15.000s     6.849e-02     6.337e-02   -5.115e-03
   16      16.000s     6.028e-02     5.536e-02   -4.917e-03
   17      17.000s     5.387e-02     4.902e-02   -4.850e-03
   18      18.000s     4.828e-02     4.400e-02   -4.279e-03
   19      19.000s     4.317e-02     4.003e-02   -3.144e-03
   20      20.000s     3.902e-02     3.689e-02   -2.140e-03
   21      21.000s     3.591e-02     3.440e-02   -1.516e-03
   22      22.000s     3.326e-02     3.243e-02   -8.341e-04
   23      23.000s     3.084e-02     3.087e-02    3.048e-05
   24      24.000s     2.899e-02     2.964e-02    6.437e-04
   25      25.000s     2.785e-02     2.866e-02    8.117e-04
   26      26.000s     2.711e-02     2.789e-02    7.816e-04
   27      27.000s     2.668e-02     2.728e-02    5.990e-04
   28      28.000s     2.679e-02     2.679e-02    1.562e-06
   29      29.000s     2.747e-02     2.641e-02   -1.057e-03
   30      30.000s     2.854e-02     2.611e-02   -2.435e-03

============================================================

