SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/82/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.204e+00     2.952e-02  
T     =       5.125s    242949706626083.375s  

RSS   =    1.138e-03
SD    =    6.159e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.020e+00    2.032e-02
    2       2.000s     8.572e-01     8.447e-01   -1.249e-02
    3       3.000s     7.156e-01     7.002e-01   -1.544e-02
    4       4.000s     5.909e-01     5.813e-01   -9.665e-03
    5       5.000s     4.866e-01     4.835e-01   -3.132e-03
    6       6.000s     4.008e-01     4.030e-01    2.230e-03
    7       7.000s     3.314e-01     3.368e-01    5.369e-03
    8       8.000s     2.762e-01     2.823e-01    6.116e-03
    9       9.000s     2.318e-01     2.375e-01    5.701e-03
   10      10.000s     1.955e-01     2.006e-01    5.142e-03
   11      11.000s     1.660e-01     1.703e-01    4.261e-03
   12      12.000s     1.425e-01     1.453e-01    2.860e-03
   13      13.000s     1.232e-01     1.248e-01    1.561e-03
   14      14.000s     1.071e-01     1.079e-01    8.390e-04
   15      15.000s     9.367e-02     9.402e-02    3.458e-04
   16      16.000s     8.282e-02     8.259e-02   -2.291e-04
   17      17.000s     7.373e-02     7.318e-02   -5.524e-04
   18      18.000s     6.584e-02     6.544e-02   -4.008e-04
   19      19.000s     5.925e-02     5.907e-02   -1.742e-04
   20      20.000s     5.401e-02     5.383e-02   -1.788e-04
   21      21.000s     4.967e-02     4.952e-02   -1.465e-04
   22      22.000s     4.587e-02     4.598e-02    1.117e-04
   23      23.000s     4.277e-02     4.306e-02    2.889e-04
   24      24.000s     4.045e-02     4.066e-02    2.073e-04
   25      25.000s     3.853e-02     3.869e-02    1.506e-04
   26      26.000s     3.691e-02     3.706e-02    1.509e-04
   27      27.000s     3.612e-02     3.572e-02   -3.923e-04
   28      28.000s     3.655e-02     3.462e-02   -1.930e-03
   29      29.000s     3.791e-02     3.372e-02   -4.185e-03
   30      30.000s     3.971e-02     3.298e-02   -6.738e-03

============================================================

