SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/114/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.198e+00     3.622e-02  
T     =       5.042s    790838077130124.750s  

RSS   =    1.112e-03
SD    =    6.089e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.019e+00    1.884e-02
    2       2.000s     8.556e-01     8.421e-01   -1.350e-02
    3       3.000s     7.132e-01     6.971e-01   -1.617e-02
    4       4.000s     5.858e-01     5.782e-01   -7.567e-03
    5       5.000s     4.798e-01     4.807e-01    9.254e-04
    6       6.000s     3.953e-01     4.007e-01    5.374e-03
    7       7.000s     3.285e-01     3.351e-01    6.641e-03
    8       8.000s     2.752e-01     2.814e-01    6.176e-03
    9       9.000s     2.327e-01     2.373e-01    4.537e-03
   10      10.000s     1.987e-01     2.011e-01    2.430e-03
   11      11.000s     1.706e-01     1.714e-01    8.319e-04
   12      12.000s     1.472e-01     1.471e-01   -5.904e-05
   13      13.000s     1.279e-01     1.272e-01   -7.174e-04
   14      14.000s     1.120e-01     1.108e-01   -1.157e-03
   15      15.000s     9.834e-02     9.738e-02   -9.578e-04
   16      16.000s     8.667e-02     8.638e-02   -2.939e-04
   17      17.000s     7.723e-02     7.735e-02    1.193e-04
   18      18.000s     6.983e-02     6.995e-02    1.246e-04
   19      19.000s     6.361e-02     6.389e-02    2.708e-04
   20      20.000s     5.808e-02     5.891e-02    8.323e-04
   21      21.000s     5.337e-02     5.483e-02    1.462e-03
   22      22.000s     4.961e-02     5.148e-02    1.866e-03
   23      23.000s     4.662e-02     4.874e-02    2.111e-03
   24      24.000s     4.431e-02     4.648e-02    2.172e-03
   25      25.000s     4.289e-02     4.464e-02    1.753e-03
   26      26.000s     4.244e-02     4.312e-02    6.873e-04
   27      27.000s     4.280e-02     4.188e-02   -9.140e-04
   28      28.000s     4.379e-02     4.086e-02   -2.925e-03
   29      29.000s     4.527e-02     4.003e-02   -5.245e-03
   30      30.000s     4.698e-02     3.934e-02   -7.640e-03

============================================================

