SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/23/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.222e+00     3.117e-02  
T     =       5.625s    218340781138384.750s  

RSS   =    8.463e-03
SD    =    1.680e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.054e+00    5.445e-02
    2       2.000s     9.057e-01     8.878e-01   -1.796e-02
    3       3.000s     7.899e-01     7.483e-01   -4.165e-02
    4       4.000s     6.661e-01     6.315e-01   -3.461e-02
    5       5.000s     5.511e-01     5.337e-01   -1.742e-02
    6       6.000s     4.545e-01     4.518e-01   -2.670e-03
    7       7.000s     3.765e-01     3.833e-01    6.805e-03
    8       8.000s     3.136e-01     3.260e-01    1.236e-02
    9       9.000s     2.630e-01     2.780e-01    1.492e-02
   10      10.000s     2.228e-01     2.378e-01    1.492e-02
   11      11.000s     1.905e-01     2.041e-01    1.357e-02
   12      12.000s     1.639e-01     1.759e-01    1.207e-02
   13      13.000s     1.418e-01     1.524e-01    1.055e-02
   14      14.000s     1.239e-01     1.326e-01    8.706e-03
   15      15.000s     1.092e-01     1.161e-01    6.887e-03
   16      16.000s     9.657e-02     1.023e-01    5.698e-03
   17      17.000s     8.572e-02     9.069e-02    4.970e-03
   18      18.000s     7.692e-02     8.099e-02    4.071e-03
   19      19.000s     6.999e-02     7.288e-02    2.892e-03
   20      20.000s     6.431e-02     6.608e-02    1.774e-03
   21      21.000s     5.966e-02     6.040e-02    7.430e-04
   22      22.000s     5.610e-02     5.564e-02   -4.579e-04
   23      23.000s     5.340e-02     5.165e-02   -1.752e-03
   24      24.000s     5.118e-02     4.832e-02   -2.862e-03
   25      25.000s     4.947e-02     4.552e-02   -3.943e-03
   26      26.000s     4.866e-02     4.319e-02   -5.472e-03
   27      27.000s     4.883e-02     4.123e-02   -7.598e-03
   28      28.000s     4.971e-02     3.959e-02   -1.012e-02
   29      29.000s     5.116e-02     3.822e-02   -1.295e-02
   30      30.000s     5.299e-02     3.707e-02   -1.592e-02

============================================================

