SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/72/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.225e+00     9.730e-03  
T     =       5.822s    226652856285188.562s  

RSS   =    7.217e-03
SD    =    1.551e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.041e+00    4.141e-02
    2       2.000s     8.826e-01     8.786e-01   -3.987e-03
    3       3.000s     7.652e-01     7.415e-01   -2.370e-02
    4       4.000s     6.544e-01     6.260e-01   -2.845e-02
    5       5.000s     5.527e-01     5.287e-01   -2.395e-02
    6       6.000s     4.628e-01     4.468e-01   -1.601e-02
    7       7.000s     3.861e-01     3.778e-01   -8.276e-03
    8       8.000s     3.203e-01     3.197e-01   -5.403e-04
    9       9.000s     2.632e-01     2.708e-01    7.606e-03
   10      10.000s     2.155e-01     2.296e-01    1.414e-02
   11      11.000s     1.776e-01     1.949e-01    1.731e-02
   12      12.000s     1.476e-01     1.657e-01    1.809e-02
   13      13.000s     1.230e-01     1.411e-01    1.808e-02
   14      14.000s     1.033e-01     1.203e-01    1.709e-02
   15      15.000s     8.829e-02     1.029e-01    1.460e-02
   16      16.000s     7.656e-02     8.819e-02    1.163e-02
   17      17.000s     6.641e-02     7.580e-02    9.390e-03
   18      18.000s     5.778e-02     6.538e-02    7.595e-03
   19      19.000s     5.111e-02     5.659e-02    5.489e-03
   20      20.000s     4.579e-02     4.920e-02    3.409e-03
   21      21.000s     4.107e-02     4.297e-02    1.895e-03
   22      22.000s     3.732e-02     3.772e-02    4.064e-04
   23      23.000s     3.507e-02     3.331e-02   -1.763e-03
   24      24.000s     3.380e-02     2.958e-02   -4.210e-03
   25      25.000s     3.269e-02     2.645e-02   -6.237e-03
   26      26.000s     3.195e-02     2.381e-02   -8.138e-03
   27      27.000s     3.225e-02     2.159e-02   -1.066e-02
   28      28.000s     3.357e-02     1.972e-02   -1.385e-02
   29      29.000s     3.547e-02     1.814e-02   -1.733e-02
   30      30.000s     3.784e-02     1.681e-02   -2.103e-02

============================================================

