SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/22/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 339 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.226e+00     9.789e-02  
T     =       3.522s       24.844s  

RSS   =    1.848e-03
SD    =    7.849e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.017e+00    1.692e-02
    2       2.000s     8.108e-01     7.851e-01   -2.565e-02
    3       3.000s     6.220e-01     6.098e-01   -1.219e-02
    4       4.000s     4.714e-01     4.771e-01    5.725e-03
    5       5.000s     3.652e-01     3.765e-01    1.124e-02
    6       6.000s     2.896e-01     3.001e-01    1.043e-02
    7       7.000s     2.331e-01     2.419e-01    8.715e-03
    8       8.000s     1.925e-01     1.974e-01    4.875e-03
    9       9.000s     1.643e-01     1.634e-01   -9.041e-04
   10      10.000s     1.422e-01     1.371e-01   -5.038e-03
   11      11.000s     1.231e-01     1.168e-01   -6.290e-03
   12      12.000s     1.077e-01     1.010e-01   -6.729e-03
   13      13.000s     9.565e-02     8.859e-02   -7.057e-03
   14      14.000s     8.460e-02     7.875e-02   -5.856e-03
   15      15.000s     7.412e-02     7.086e-02   -3.260e-03
   16      16.000s     6.568e-02     6.446e-02   -1.216e-03
   17      17.000s     5.933e-02     5.921e-02   -1.246e-04
   18      18.000s     5.352e-02     5.483e-02    1.309e-03
   19      19.000s     4.808e-02     5.113e-02    3.051e-03
   20      20.000s     4.425e-02     4.796e-02    3.704e-03
   21      21.000s     4.182e-02     4.519e-02    3.376e-03
   22      22.000s     3.912e-02     4.276e-02    3.633e-03
   23      23.000s     3.600e-02     4.058e-02    4.571e-03
   24      24.000s     3.401e-02     3.860e-02    4.596e-03
   25      25.000s     3.358e-02     3.680e-02    3.223e-03
   26      26.000s     3.350e-02     3.514e-02    1.641e-03
   27      27.000s     3.324e-02     3.359e-02    3.567e-04
   28      28.000s     3.365e-02     3.215e-02   -1.498e-03
   29      29.000s     3.509e-02     3.079e-02   -4.297e-03
   30      30.000s     3.693e-02     2.951e-02   -7.421e-03

============================================================

