SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/147/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.220e+00     4.843e-02  
T     =       4.623s    287789514651462.812s  

RSS   =    3.434e-03
SD    =    1.070e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.031e+00    3.148e-02
    2       2.000s     8.623e-01     8.403e-01   -2.205e-02
    3       3.000s     7.131e-01     6.863e-01   -2.678e-02
    4       4.000s     5.786e-01     5.622e-01   -1.639e-02
    5       5.000s     4.657e-01     4.623e-01   -3.436e-03
    6       6.000s     3.734e-01     3.818e-01    8.362e-03
    7       7.000s     3.015e-01     3.170e-01    1.541e-02
    8       8.000s     2.486e-01     2.647e-01    1.609e-02
    9       9.000s     2.097e-01     2.227e-01    1.293e-02
   10      10.000s     1.797e-01     1.888e-01    9.081e-03
   11      11.000s     1.563e-01     1.615e-01    5.172e-03
   12      12.000s     1.385e-01     1.395e-01    9.553e-04
   13      13.000s     1.243e-01     1.218e-01   -2.559e-03
   14      14.000s     1.118e-01     1.075e-01   -4.331e-03
   15      15.000s     1.008e-01     9.602e-02   -4.823e-03
   16      16.000s     9.165e-02     8.677e-02   -4.886e-03
   17      17.000s     8.375e-02     7.931e-02   -4.435e-03
   18      18.000s     7.661e-02     7.331e-02   -3.301e-03
   19      19.000s     7.063e-02     6.847e-02   -2.162e-03
   20      20.000s     6.617e-02     6.457e-02   -1.598e-03
   21      21.000s     6.264e-02     6.143e-02   -1.204e-03
   22      22.000s     5.941e-02     5.891e-02   -5.044e-04
   23      23.000s     5.673e-02     5.687e-02    1.375e-04
   24      24.000s     5.494e-02     5.523e-02    2.908e-04
   25      25.000s     5.364e-02     5.391e-02    2.709e-04
   26      26.000s     5.241e-02     5.284e-02    4.297e-04
   27      27.000s     5.157e-02     5.198e-02    4.117e-04
   28      28.000s     5.145e-02     5.129e-02   -1.566e-04
   29      29.000s     5.167e-02     5.074e-02   -9.276e-04
   30      30.000s     5.176e-02     5.029e-02   -1.474e-03

============================================================

