SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/326/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.256e+00     2.014e-02  
T     =       4.976s    141144422513475.375s  

RSS   =    7.341e-03
SD    =    1.564e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.047e+00    4.710e-02
    2       2.000s     8.768e-01     8.601e-01   -1.670e-02
    3       3.000s     7.473e-01     7.072e-01   -4.009e-02
    4       4.000s     6.155e-01     5.821e-01   -3.333e-02
    5       5.000s     4.947e-01     4.798e-01   -1.485e-02
    6       6.000s     3.951e-01     3.961e-01    1.008e-03
    7       7.000s     3.168e-01     3.277e-01    1.089e-02
    8       8.000s     2.553e-01     2.717e-01    1.642e-02
    9       9.000s     2.080e-01     2.259e-01    1.792e-02
   10      10.000s     1.726e-01     1.884e-01    1.582e-02
   11      11.000s     1.451e-01     1.578e-01    1.267e-02
   12      12.000s     1.222e-01     1.327e-01    1.051e-02
   13      13.000s     1.035e-01     1.122e-01    8.791e-03
   14      14.000s     8.893e-02     9.548e-02    6.550e-03
   15      15.000s     7.725e-02     8.176e-02    4.508e-03
   16      16.000s     6.709e-02     7.054e-02    3.452e-03
   17      17.000s     5.870e-02     6.137e-02    2.670e-03
   18      18.000s     5.246e-02     5.386e-02    1.398e-03
   19      19.000s     4.751e-02     4.772e-02    2.057e-04
   20      20.000s     4.297e-02     4.270e-02   -2.692e-04
   21      21.000s     3.914e-02     3.859e-02   -5.447e-04
   22      22.000s     3.643e-02     3.523e-02   -1.194e-03
   23      23.000s     3.431e-02     3.248e-02   -1.827e-03
   24      24.000s     3.238e-02     3.024e-02   -2.140e-03
   25      25.000s     3.122e-02     2.840e-02   -2.819e-03
   26      26.000s     3.135e-02     2.689e-02   -4.458e-03
   27      27.000s     3.227e-02     2.566e-02   -6.607e-03
   28      28.000s     3.342e-02     2.466e-02   -8.761e-03
   29      29.000s     3.520e-02     2.383e-02   -1.137e-02
   30      30.000s     3.812e-02     2.316e-02   -1.496e-02

============================================================

