SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/324/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.241e+00     3.118e-02  
T     =       4.629s    145390398272701.062s  

RSS   =    3.510e-03
SD    =    1.082e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.031e+00    3.116e-02
    2       2.000s     8.565e-01     8.369e-01   -1.965e-02
    3       3.000s     7.080e-01     6.803e-01   -2.768e-02
    4       4.000s     5.734e-01     5.542e-01   -1.919e-02
    5       5.000s     4.569e-01     4.526e-01   -4.310e-03
    6       6.000s     3.610e-01     3.707e-01    9.714e-03
    7       7.000s     2.882e-01     3.048e-01    1.658e-02
    8       8.000s     2.354e-01     2.516e-01    1.617e-02
    9       9.000s     1.959e-01     2.088e-01    1.289e-02
   10      10.000s     1.652e-01     1.743e-01    9.108e-03
   11      11.000s     1.420e-01     1.465e-01    4.488e-03
   12      12.000s     1.241e-01     1.241e-01   -7.523e-05
   13      13.000s     1.085e-01     1.060e-01   -2.508e-03
   14      14.000s     9.445e-02     9.148e-02   -2.970e-03
   15      15.000s     8.321e-02     7.977e-02   -3.449e-03
   16      16.000s     7.460e-02     7.033e-02   -4.275e-03
   17      17.000s     6.682e-02     6.272e-02   -4.104e-03
   18      18.000s     5.952e-02     5.659e-02   -2.922e-03
   19      19.000s     5.384e-02     5.166e-02   -2.180e-03
   20      20.000s     4.978e-02     4.768e-02   -2.102e-03
   21      21.000s     4.598e-02     4.447e-02   -1.504e-03
   22      22.000s     4.213e-02     4.189e-02   -2.433e-04
   23      23.000s     3.930e-02     3.981e-02    5.053e-04
   24      24.000s     3.768e-02     3.813e-02    4.522e-04
   25      25.000s     3.626e-02     3.678e-02    5.258e-04
   26      26.000s     3.479e-02     3.569e-02    9.039e-04
   27      27.000s     3.417e-02     3.482e-02    6.466e-04
   28      28.000s     3.466e-02     3.411e-02   -5.540e-04
   29      29.000s     3.553e-02     3.354e-02   -1.989e-03
   30      30.000s     3.652e-02     3.308e-02   -3.434e-03

============================================================

