SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/122/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.176e+00     6.052e-02  
T     =       5.247s    622700992271329.125s  

RSS   =    3.870e-03
SD    =    1.136e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.033e+00    3.278e-02
    2       2.000s     8.741e-01     8.641e-01   -9.982e-03
    3       3.000s     7.535e-01     7.246e-01   -2.888e-02
    4       4.000s     6.370e-01     6.094e-01   -2.759e-02
    5       5.000s     5.265e-01     5.142e-01   -1.232e-02
    6       6.000s     4.314e-01     4.354e-01    4.084e-03
    7       7.000s     3.575e-01     3.704e-01    1.287e-02
    8       8.000s     3.016e-01     3.166e-01    1.502e-02
    9       9.000s     2.576e-01     2.722e-01    1.456e-02
   10      10.000s     2.231e-01     2.355e-01    1.236e-02
   11      11.000s     1.968e-01     2.051e-01    8.274e-03
   12      12.000s     1.759e-01     1.800e-01    4.150e-03
   13      13.000s     1.575e-01     1.593e-01    1.754e-03
   14      14.000s     1.417e-01     1.421e-01    4.130e-04
   15      15.000s     1.290e-01     1.280e-01   -9.769e-04
   16      16.000s     1.181e-01     1.163e-01   -1.817e-03
   17      17.000s     1.080e-01     1.066e-01   -1.408e-03
   18      18.000s     9.930e-02     9.860e-02   -6.969e-04
   19      19.000s     9.275e-02     9.199e-02   -7.586e-04
   20      20.000s     8.763e-02     8.653e-02   -1.096e-03
   21      21.000s     8.288e-02     8.202e-02   -8.652e-04
   22      22.000s     7.872e-02     7.829e-02   -4.309e-04
   23      23.000s     7.564e-02     7.520e-02   -4.386e-04
   24      24.000s     7.326e-02     7.265e-02   -6.103e-04
   25      25.000s     7.117e-02     7.055e-02   -6.249e-04
   26      26.000s     6.987e-02     6.881e-02   -1.068e-03
   27      27.000s     6.976e-02     6.737e-02   -2.394e-03
   28      28.000s     7.011e-02     6.618e-02   -3.929e-03
   29      29.000s     7.008e-02     6.520e-02   -4.883e-03
   30      30.000s     6.989e-02     6.438e-02   -5.504e-03

============================================================

