SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/107/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.200e+00     1.052e-02  
T     =       6.492s    69651248591372.117s  

RSS   =    6.879e-03
SD    =    1.514e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.039e+00    3.899e-02
    2       2.000s     8.920e-01     8.922e-01    1.455e-04
    3       3.000s     7.844e-01     7.663e-01   -1.813e-02
    4       4.000s     6.833e-01     6.584e-01   -2.493e-02
    5       5.000s     5.903e-01     5.659e-01   -2.435e-02
    6       6.000s     5.062e-01     4.866e-01   -1.955e-02
    7       7.000s     4.317e-01     4.187e-01   -1.303e-02
    8       8.000s     3.660e-01     3.604e-01   -5.601e-03
    9       9.000s     3.081e-01     3.105e-01    2.366e-03
   10      10.000s     2.581e-01     2.676e-01    9.532e-03
   11      11.000s     2.165e-01     2.309e-01    1.447e-02
   12      12.000s     1.824e-01     1.995e-01    1.710e-02
   13      13.000s     1.543e-01     1.725e-01    1.817e-02
   14      14.000s     1.314e-01     1.494e-01    1.794e-02
   15      15.000s     1.132e-01     1.296e-01    1.637e-02
   16      16.000s     9.848e-02     1.126e-01    1.408e-02
   17      17.000s     8.611e-02     9.799e-02    1.188e-02
   18      18.000s     7.566e-02     8.551e-02    9.851e-03
   19      19.000s     6.726e-02     7.480e-02    7.538e-03
   20      20.000s     6.064e-02     6.563e-02    4.985e-03
   21      21.000s     5.508e-02     5.776e-02    2.674e-03
   22      22.000s     5.030e-02     5.101e-02    7.159e-04
   23      23.000s     4.644e-02     4.523e-02   -1.207e-03
   24      24.000s     4.351e-02     4.028e-02   -3.231e-03
   25      25.000s     4.132e-02     3.603e-02   -5.288e-03
   26      26.000s     3.996e-02     3.239e-02   -7.576e-03
   27      27.000s     3.974e-02     2.927e-02   -1.047e-02
   28      28.000s     4.058e-02     2.659e-02   -1.399e-02
   29      29.000s     4.209e-02     2.430e-02   -1.780e-02
   30      30.000s     4.400e-02     2.233e-02   -2.167e-02

============================================================

