SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/198/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.167e+00     5.713e-03  
T     =       7.482s    60774889732565.477s  

RSS   =    4.425e-03
SD    =    1.214e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.027e+00    2.666e-02
    2       2.000s     8.969e-01     8.989e-01    2.085e-03
    3       3.000s     7.958e-01     7.872e-01   -8.644e-03
    4       4.000s     7.019e-01     6.894e-01   -1.250e-02
    5       5.000s     6.174e-01     6.039e-01   -1.352e-02
    6       6.000s     5.431e-01     5.291e-01   -1.405e-02
    7       7.000s     4.775e-01     4.636e-01   -1.388e-02
    8       8.000s     4.178e-01     4.063e-01   -1.151e-02
    9       9.000s     3.631e-01     3.562e-01   -6.946e-03
   10      10.000s     3.141e-01     3.124e-01   -1.780e-03
   11      11.000s     2.710e-01     2.740e-01    2.960e-03
   12      12.000s     2.331e-01     2.404e-01    7.361e-03
   13      13.000s     1.999e-01     2.111e-01    1.120e-02
   14      14.000s     1.717e-01     1.854e-01    1.365e-02
   15      15.000s     1.483e-01     1.629e-01    1.459e-02
   16      16.000s     1.284e-01     1.432e-01    1.479e-02
   17      17.000s     1.114e-01     1.260e-01    1.461e-02
   18      18.000s     9.735e-02     1.110e-01    1.363e-02
   19      19.000s     8.607e-02     9.781e-02    1.174e-02
   20      20.000s     7.676e-02     8.629e-02    9.529e-03
   21      21.000s     6.882e-02     7.621e-02    7.391e-03
   22      22.000s     6.232e-02     6.739e-02    5.074e-03
   23      23.000s     5.732e-02     5.967e-02    2.356e-03
   24      24.000s     5.342e-02     5.292e-02   -4.972e-04
   25      25.000s     5.029e-02     4.702e-02   -3.272e-03
   26      26.000s     4.806e-02     4.185e-02   -6.215e-03
   27      27.000s     4.700e-02     3.733e-02   -9.667e-03
   28      28.000s     4.709e-02     3.337e-02   -1.372e-02
   29      29.000s     4.821e-02     2.991e-02   -1.830e-02
   30      30.000s     5.002e-02     2.689e-02   -2.313e-02

============================================================

