SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/128/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.180e+00     7.009e-02  
T     =       4.999s    113670488940844.906s  

RSS   =    4.501e-03
SD    =    1.225e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.036e+00    3.584e-02
    2       2.000s     8.836e-01     8.607e-01   -2.282e-02
    3       3.000s     7.509e-01     7.174e-01   -3.353e-02
    4       4.000s     6.201e-01     6.000e-01   -2.005e-02
    5       5.000s     5.053e-01     5.040e-01   -1.300e-03
    6       6.000s     4.132e-01     4.253e-01    1.207e-02
    7       7.000s     3.433e-01     3.609e-01    1.756e-02
    8       8.000s     2.910e-01     3.082e-01    1.714e-02
    9       9.000s     2.515e-01     2.650e-01    1.350e-02
   10      10.000s     2.211e-01     2.297e-01    8.588e-03
   11      11.000s     1.970e-01     2.007e-01    3.758e-03
   12      12.000s     1.772e-01     1.770e-01   -1.600e-04
   13      13.000s     1.607e-01     1.577e-01   -2.994e-03
   14      14.000s     1.467e-01     1.418e-01   -4.883e-03
   15      15.000s     1.346e-01     1.288e-01   -5.811e-03
   16      16.000s     1.238e-01     1.181e-01   -5.702e-03
   17      17.000s     1.142e-01     1.094e-01   -4.789e-03
   18      18.000s     1.059e-01     1.023e-01   -3.567e-03
   19      19.000s     9.888e-02     9.646e-02   -2.424e-03
   20      20.000s     9.319e-02     9.168e-02   -1.511e-03
   21      21.000s     8.861e-02     8.776e-02   -8.520e-04
   22      22.000s     8.493e-02     8.456e-02   -3.749e-04
   23      23.000s     8.184e-02     8.193e-02    9.425e-05
   24      24.000s     7.914e-02     7.979e-02    6.416e-04
   25      25.000s     7.693e-02     7.803e-02    1.098e-03
   26      26.000s     7.538e-02     7.659e-02    1.203e-03
   27      27.000s     7.451e-02     7.541e-02    8.951e-04
   28      28.000s     7.414e-02     7.444e-02    3.005e-04
   29      29.000s     7.414e-02     7.365e-02   -4.829e-04
   30      30.000s     7.444e-02     7.301e-02   -1.438e-03

============================================================

