SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/142/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.177e+00     3.713e-02  
T     =       6.183s    1039923962589071.125s  

RSS   =    4.280e-03
SD    =    1.194e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.038e+00    3.840e-02
    2       2.000s     8.973e-01     8.889e-01   -8.370e-03
    3       3.000s     7.869e-01     7.617e-01   -2.522e-02
    4       4.000s     6.786e-01     6.535e-01   -2.513e-02
    5       5.000s     5.788e-01     5.615e-01   -1.739e-02
    6       6.000s     4.911e-01     4.832e-01   -7.888e-03
    7       7.000s     4.163e-01     4.166e-01    2.656e-04
    8       8.000s     3.539e-01     3.599e-01    6.002e-03
    9       9.000s     3.023e-01     3.117e-01    9.433e-03
   10      10.000s     2.596e-01     2.707e-01    1.111e-02
   11      11.000s     2.243e-01     2.358e-01    1.155e-02
   12      12.000s     1.951e-01     2.062e-01    1.109e-02
   13      13.000s     1.709e-01     1.809e-01    9.987e-03
   14      14.000s     1.509e-01     1.594e-01    8.572e-03
   15      15.000s     1.341e-01     1.412e-01    7.097e-03
   16      16.000s     1.200e-01     1.256e-01    5.626e-03
   17      17.000s     1.083e-01     1.124e-01    4.136e-03
   18      18.000s     9.847e-02     1.012e-01    2.712e-03
   19      19.000s     9.008e-02     9.161e-02    1.533e-03
   20      20.000s     8.282e-02     8.348e-02    6.540e-04
   21      21.000s     7.663e-02     7.656e-02   -7.642e-05
   22      22.000s     7.149e-02     7.067e-02   -8.172e-04
   23      23.000s     6.723e-02     6.566e-02   -1.570e-03
   24      24.000s     6.368e-02     6.140e-02   -2.278e-03
   25      25.000s     6.079e-02     5.777e-02   -3.017e-03
   26      26.000s     5.867e-02     5.469e-02   -3.976e-03
   27      27.000s     5.736e-02     5.207e-02   -5.296e-03
   28      28.000s     5.683e-02     4.984e-02   -6.990e-03
   29      29.000s     5.693e-02     4.794e-02   -8.991e-03
   30      30.000s     5.748e-02     4.632e-02   -1.116e-02

============================================================

