SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/240/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.218e+00     1.530e-02  
T     =       5.554s    405669901060808.750s  

RSS   =    4.451e-03
SD    =    1.218e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.033e+00    3.289e-02
    2       2.000s     8.698e-01     8.652e-01   -4.618e-03
    3       3.000s     7.460e-01     7.252e-01   -2.085e-02
    4       4.000s     6.313e-01     6.082e-01   -2.313e-02
    5       5.000s     5.284e-01     5.105e-01   -1.785e-02
    6       6.000s     4.397e-01     4.289e-01   -1.081e-02
    7       7.000s     3.647e-01     3.608e-01   -3.936e-03
    8       8.000s     3.010e-01     3.038e-01    2.839e-03
    9       9.000s     2.480e-01     2.563e-01    8.338e-03
   10      10.000s     2.053e-01     2.166e-01    1.133e-02
   11      11.000s     1.709e-01     1.834e-01    1.255e-02
   12      12.000s     1.425e-01     1.557e-01    1.323e-02
   13      13.000s     1.195e-01     1.326e-01    1.312e-02
   14      14.000s     1.015e-01     1.133e-01    1.178e-02
   15      15.000s     8.706e-02     9.712e-02    1.006e-02
   16      16.000s     7.481e-02     8.364e-02    8.831e-03
   17      17.000s     6.479e-02     7.238e-02    7.594e-03
   18      18.000s     5.727e-02     6.298e-02    5.710e-03
   19      19.000s     5.132e-02     5.512e-02    3.797e-03
   20      20.000s     4.597e-02     4.856e-02    2.592e-03
   21      21.000s     4.147e-02     4.308e-02    1.615e-03
   22      22.000s     3.833e-02     3.850e-02    1.696e-04
   23      23.000s     3.606e-02     3.468e-02   -1.379e-03
   24      24.000s     3.397e-02     3.149e-02   -2.479e-03
   25      25.000s     3.243e-02     2.882e-02   -3.609e-03
   26      26.000s     3.217e-02     2.659e-02   -5.576e-03
   27      27.000s     3.306e-02     2.473e-02   -8.322e-03
   28      28.000s     3.453e-02     2.318e-02   -1.135e-02
   29      29.000s     3.646e-02     2.188e-02   -1.458e-02
   30      30.000s     3.874e-02     2.080e-02   -1.794e-02

============================================================

