SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/117/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.211e+00     2.638e-02  
T     =       5.691s    190911320043807.094s  

RSS   =    5.163e-03
SD    =    1.312e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.042e+00    4.223e-02
    2       2.000s     8.917e-01     8.785e-01   -1.317e-02
    3       3.000s     7.716e-01     7.412e-01   -3.034e-02
    4       4.000s     6.528e-01     6.260e-01   -2.677e-02
    5       5.000s     5.456e-01     5.294e-01   -1.625e-02
    6       6.000s     4.538e-01     4.483e-01   -5.462e-03
    7       7.000s     3.767e-01     3.803e-01    3.638e-03
    8       8.000s     3.133e-01     3.233e-01    1.002e-02
    9       9.000s     2.625e-01     2.755e-01    1.300e-02
   10      10.000s     2.221e-01     2.353e-01    1.322e-02
   11      11.000s     1.895e-01     2.017e-01    1.210e-02
   12      12.000s     1.629e-01     1.734e-01    1.054e-02
   13      13.000s     1.409e-01     1.497e-01    8.847e-03
   14      14.000s     1.225e-01     1.298e-01    7.347e-03
   15      15.000s     1.070e-01     1.132e-01    6.139e-03
   16      16.000s     9.435e-02     9.918e-02    4.834e-03
   17      17.000s     8.424e-02     8.745e-02    3.212e-03
   18      18.000s     7.586e-02     7.761e-02    1.751e-03
   19      19.000s     6.841e-02     6.936e-02    9.435e-04
   20      20.000s     6.192e-02     6.243e-02    5.132e-04
   21      21.000s     5.674e-02     5.662e-02   -1.219e-04
   22      22.000s     5.274e-02     5.175e-02   -9.905e-04
   23      23.000s     4.940e-02     4.766e-02   -1.737e-03
   24      24.000s     4.657e-02     4.423e-02   -2.336e-03
   25      25.000s     4.444e-02     4.136e-02   -3.082e-03
   26      26.000s     4.304e-02     3.894e-02   -4.092e-03
   27      27.000s     4.225e-02     3.692e-02   -5.332e-03
   28      28.000s     4.221e-02     3.522e-02   -6.988e-03
   29      29.000s     4.314e-02     3.380e-02   -9.347e-03
   30      30.000s     4.492e-02     3.260e-02   -1.232e-02

============================================================

