SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/313/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.217e+00     3.282e-02  
T     =       5.270s    616228933463042.625s  

RSS   =    4.848e-03
SD    =    1.271e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.039e+00    3.929e-02
    2       2.000s     8.785e-01     8.654e-01   -1.317e-02
    3       3.000s     7.508e-01     7.215e-01   -2.935e-02
    4       4.000s     6.283e-01     6.025e-01   -2.579e-02
    5       5.000s     5.193e-01     5.040e-01   -1.526e-02
    6       6.000s     4.268e-01     4.226e-01   -4.267e-03
    7       7.000s     3.504e-01     3.552e-01    4.817e-03
    8       8.000s     2.887e-01     2.995e-01    1.078e-02
    9       9.000s     2.401e-01     2.534e-01    1.330e-02
   10      10.000s     2.019e-01     2.153e-01    1.341e-02
   11      11.000s     1.712e-01     1.838e-01    1.251e-02
   12      12.000s     1.465e-01     1.577e-01    1.114e-02
   13      13.000s     1.268e-01     1.361e-01    9.321e-03
   14      14.000s     1.109e-01     1.182e-01    7.364e-03
   15      15.000s     9.783e-02     1.035e-01    5.646e-03
   16      16.000s     8.713e-02     9.127e-02    4.138e-03
   17      17.000s     7.844e-02     8.117e-02    2.730e-03
   18      18.000s     7.121e-02     7.281e-02    1.599e-03
   19      19.000s     6.509e-02     6.590e-02    8.138e-04
   20      20.000s     6.015e-02     6.018e-02    3.726e-05
   21      21.000s     5.640e-02     5.545e-02   -9.422e-04
   22      22.000s     5.334e-02     5.154e-02   -1.803e-03
   23      23.000s     5.053e-02     4.831e-02   -2.224e-03
   24      24.000s     4.808e-02     4.563e-02   -2.455e-03
   25      25.000s     4.639e-02     4.342e-02   -2.974e-03
   26      26.000s     4.549e-02     4.158e-02   -3.909e-03
   27      27.000s     4.526e-02     4.007e-02   -5.195e-03
   28      28.000s     4.583e-02     3.882e-02   -7.012e-03
   29      29.000s     4.740e-02     3.778e-02   -9.622e-03
   30      30.000s     4.985e-02     3.692e-02   -1.292e-02

============================================================

