SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/149/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.167e+00     4.391e-02  
T     =       5.629s    75759443632634.859s  

RSS   =    1.189e-03
SD    =    6.294e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.021e+00    2.119e-02
    2       2.000s     8.731e-01     8.621e-01   -1.093e-02
    3       3.000s     7.450e-01     7.290e-01   -1.600e-02
    4       4.000s     6.279e-01     6.175e-01   -1.046e-02
    5       5.000s     5.275e-01     5.241e-01   -3.412e-03
    6       6.000s     4.442e-01     4.460e-01    1.723e-03
    7       7.000s     3.762e-01     3.805e-01    4.335e-03
    8       8.000s     3.209e-01     3.257e-01    4.822e-03
    9       9.000s     2.758e-01     2.799e-01    4.077e-03
   10      10.000s     2.383e-01     2.415e-01    3.157e-03
   11      11.000s     2.067e-01     2.093e-01    2.645e-03
   12      12.000s     1.800e-01     1.824e-01    2.440e-03
   13      13.000s     1.576e-01     1.599e-01    2.255e-03
   14      14.000s     1.389e-01     1.410e-01    2.082e-03
   15      15.000s     1.232e-01     1.252e-01    2.011e-03
   16      16.000s     1.100e-01     1.120e-01    1.923e-03
   17      17.000s     9.922e-02     1.009e-01    1.664e-03
   18      18.000s     9.025e-02     9.161e-02    1.360e-03
   19      19.000s     8.257e-02     8.384e-02    1.276e-03
   20      20.000s     7.592e-02     7.734e-02    1.423e-03
   21      21.000s     7.037e-02     7.190e-02    1.530e-03
   22      22.000s     6.595e-02     6.735e-02    1.391e-03
   23      23.000s     6.249e-02     6.353e-02    1.040e-03
   24      24.000s     5.977e-02     6.034e-02    5.691e-04
   25      25.000s     5.774e-02     5.766e-02   -8.068e-05
   26      26.000s     5.650e-02     5.542e-02   -1.078e-03
   27      27.000s     5.607e-02     5.355e-02   -2.517e-03
   28      28.000s     5.628e-02     5.198e-02   -4.301e-03
   29      29.000s     5.685e-02     5.067e-02   -6.188e-03
   30      30.000s     5.751e-02     4.957e-02   -7.947e-03

============================================================

