SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/262/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 361 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.221e+00     6.624e-02  
T     =       4.194s       58.704s  

RSS   =    3.353e-03
SD    =    1.057e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.027e+00    2.711e-02
    2       2.000s     8.512e-01     8.219e-01   -2.929e-02
    3       3.000s     6.861e-01     6.601e-01   -2.607e-02
    4       4.000s     5.356e-01     5.323e-01   -3.304e-03
    5       5.000s     4.193e-01     4.315e-01    1.220e-02
    6       6.000s     3.358e-01     3.518e-01    1.599e-02
    7       7.000s     2.744e-01     2.889e-01    1.444e-02
    8       8.000s     2.281e-01     2.391e-01    1.098e-02
    9       9.000s     1.943e-01     1.996e-01    5.371e-03
   10      10.000s     1.693e-01     1.684e-01   -8.669e-04
   11      11.000s     1.485e-01     1.436e-01   -4.900e-03
   12      12.000s     1.303e-01     1.238e-01   -6.450e-03
   13      13.000s     1.153e-01     1.081e-01   -7.178e-03
   14      14.000s     1.029e-01     9.554e-02   -7.385e-03
   15      15.000s     9.170e-02     8.546e-02   -6.234e-03
   16      16.000s     8.155e-02     7.735e-02   -4.205e-03
   17      17.000s     7.347e-02     7.079e-02   -2.680e-03
   18      18.000s     6.719e-02     6.545e-02   -1.733e-03
   19      19.000s     6.154e-02     6.109e-02   -4.580e-04
   20      20.000s     5.643e-02     5.748e-02    1.054e-03
   21      21.000s     5.257e-02     5.449e-02    1.924e-03
   22      22.000s     4.978e-02     5.197e-02    2.194e-03
   23      23.000s     4.718e-02     4.984e-02    2.663e-03
   24      24.000s     4.467e-02     4.801e-02    3.335e-03
   25      25.000s     4.296e-02     4.642e-02    3.459e-03
   26      26.000s     4.218e-02     4.502e-02    2.834e-03
   27      27.000s     4.192e-02     4.377e-02    1.855e-03
   28      28.000s     4.211e-02     4.265e-02    5.432e-04
   29      29.000s     4.301e-02     4.163e-02   -1.377e-03
   30      30.000s     4.441e-02     4.069e-02   -3.723e-03

============================================================

