SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/122/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.248e+00     2.705e-03  
T     =       6.309s    32287190622202.105s  

RSS   =    1.960e-02
SD    =    2.556e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.068e+00    6.773e-02
    2       2.000s     9.083e-01     9.116e-01    3.298e-03
    3       3.000s     8.157e-01     7.784e-01   -3.726e-02
    4       4.000s     7.172e-01     6.647e-01   -5.255e-02
    5       5.000s     6.152e-01     5.677e-01   -4.753e-02
    6       6.000s     5.160e-01     4.849e-01   -3.113e-02
    7       7.000s     4.264e-01     4.142e-01   -1.223e-02
    8       8.000s     3.507e-01     3.539e-01    3.208e-03
    9       9.000s     2.887e-01     3.024e-01    1.372e-02
   10      10.000s     2.374e-01     2.585e-01    2.103e-02
   11      11.000s     1.947e-01     2.210e-01    2.631e-02
   12      12.000s     1.601e-01     1.890e-01    2.889e-02
   13      13.000s     1.333e-01     1.617e-01    2.835e-02
   14      14.000s     1.124e-01     1.384e-01    2.600e-02
   15      15.000s     9.529e-02     1.185e-01    2.320e-02
   16      16.000s     8.160e-02     1.015e-01    1.991e-02
   17      17.000s     7.114e-02     8.703e-02    1.590e-02
   18      18.000s     6.284e-02     7.467e-02    1.183e-02
   19      19.000s     5.571e-02     6.412e-02    8.416e-03
   20      20.000s     4.979e-02     5.512e-02    5.334e-03
   21      21.000s     4.530e-02     4.744e-02    2.139e-03
   22      22.000s     4.182e-02     4.088e-02   -9.390e-04
   23      23.000s     3.902e-02     3.529e-02   -3.738e-03
   24      24.000s     3.729e-02     3.051e-02   -6.785e-03
   25      25.000s     3.683e-02     2.643e-02   -1.039e-02
   26      26.000s     3.696e-02     2.296e-02   -1.401e-02
   27      27.000s     3.712e-02     1.999e-02   -1.713e-02
   28      28.000s     3.764e-02     1.745e-02   -2.019e-02
   29      29.000s     3.904e-02     1.529e-02   -2.375e-02
   30      30.000s     4.108e-02     1.345e-02   -2.763e-02

============================================================

