SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/248/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.196e+00     3.307e-02  
T     =       5.171s    1146140916585470.000s  

RSS   =    1.089e-03
SD    =    6.025e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.019e+00    1.886e-02
    2       2.000s     8.561e-01     8.455e-01   -1.060e-02
    3       3.000s     7.168e-01     7.026e-01   -1.411e-02
    4       4.000s     5.945e-01     5.849e-01   -9.553e-03
    5       5.000s     4.911e-01     4.879e-01   -3.183e-03
    6       6.000s     4.055e-01     4.079e-01    2.398e-03
    7       7.000s     3.370e-01     3.420e-01    4.953e-03
    8       8.000s     2.831e-01     2.877e-01    4.575e-03
    9       9.000s     2.394e-01     2.429e-01    3.488e-03
   10      10.000s     2.031e-01     2.060e-01    2.919e-03
   11      11.000s     1.733e-01     1.756e-01    2.318e-03
   12      12.000s     1.490e-01     1.505e-01    1.504e-03
   13      13.000s     1.286e-01     1.299e-01    1.307e-03
   14      14.000s     1.109e-01     1.129e-01    1.908e-03
   15      15.000s     9.641e-02     9.882e-02    2.411e-03
   16      16.000s     8.490e-02     8.726e-02    2.360e-03
   17      17.000s     7.547e-02     7.773e-02    2.258e-03
   18      18.000s     6.750e-02     6.988e-02    2.379e-03
   19      19.000s     6.108e-02     6.340e-02    2.325e-03
   20      20.000s     5.611e-02     5.807e-02    1.963e-03
   21      21.000s     5.196e-02     5.367e-02    1.710e-03
   22      22.000s     4.836e-02     5.005e-02    1.695e-03
   23      23.000s     4.555e-02     4.706e-02    1.515e-03
   24      24.000s     4.364e-02     4.460e-02    9.602e-04
   25      25.000s     4.241e-02     4.257e-02    1.672e-04
   26      26.000s     4.186e-02     4.090e-02   -9.593e-04
   27      27.000s     4.225e-02     3.952e-02   -2.729e-03
   28      28.000s     4.345e-02     3.839e-02   -5.063e-03
   29      29.000s     4.504e-02     3.745e-02   -7.582e-03
   30      30.000s     4.688e-02     3.668e-02   -1.020e-02

============================================================

