SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/8/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.226e+00     4.203e-02  
T     =       4.745s    1257429673050186.500s  

RSS   =    3.910e-03
SD    =    1.142e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.035e+00    3.503e-02
    2       2.000s     8.674e-01     8.463e-01   -2.103e-02
    3       3.000s     7.245e-01     6.935e-01   -3.100e-02
    4       4.000s     5.889e-01     5.697e-01   -1.924e-02
    5       5.000s     4.732e-01     4.694e-01   -3.798e-03
    6       6.000s     3.807e-01     3.882e-01    7.541e-03
    7       7.000s     3.087e-01     3.224e-01    1.370e-02
    8       8.000s     2.540e-01     2.691e-01    1.515e-02
    9       9.000s     2.132e-01     2.260e-01    1.282e-02
   10      10.000s     1.822e-01     1.910e-01    8.851e-03
   11      11.000s     1.574e-01     1.627e-01    5.331e-03
   12      12.000s     1.371e-01     1.398e-01    2.692e-03
   13      13.000s     1.208e-01     1.212e-01    4.457e-04
   14      14.000s     1.075e-01     1.062e-01   -1.316e-03
   15      15.000s     9.612e-02     9.397e-02   -2.142e-03
   16      16.000s     8.627e-02     8.410e-02   -2.167e-03
   17      17.000s     7.794e-02     7.611e-02   -1.835e-03
   18      18.000s     7.085e-02     6.963e-02   -1.212e-03
   19      19.000s     6.469e-02     6.439e-02   -3.029e-04
   20      20.000s     5.966e-02     6.014e-02    4.825e-04
   21      21.000s     5.585e-02     5.670e-02    8.466e-04
   22      22.000s     5.286e-02     5.391e-02    1.050e-03
   23      23.000s     5.038e-02     5.165e-02    1.278e-03
   24      24.000s     4.872e-02     4.983e-02    1.103e-03
   25      25.000s     4.823e-02     4.834e-02    1.102e-04
   26      26.000s     4.857e-02     4.715e-02   -1.427e-03
   27      27.000s     4.919e-02     4.617e-02   -3.014e-03
   28      28.000s     4.995e-02     4.539e-02   -4.562e-03
   29      29.000s     5.083e-02     4.475e-02   -6.086e-03
   30      30.000s     5.152e-02     4.423e-02   -7.284e-03

============================================================

