SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/69/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.202e+00     4.321e-02  
T     =       5.376s    412716790073936.312s  

RSS   =    5.061e-03
SD    =    1.299e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.041e+00    4.136e-02
    2       2.000s     8.918e-01     8.719e-01   -1.986e-02
    3       3.000s     7.668e-01     7.313e-01   -3.555e-02
    4       4.000s     6.400e-01     6.145e-01   -2.552e-02
    5       5.000s     5.254e-01     5.175e-01   -7.952e-03
    6       6.000s     4.310e-01     4.370e-01    6.006e-03
    7       7.000s     3.567e-01     3.701e-01    1.349e-02
    8       8.000s     2.987e-01     3.147e-01    1.591e-02
    9       9.000s     2.536e-01     2.686e-01    1.493e-02
   10      10.000s     2.185e-01     2.303e-01    1.179e-02
   11      11.000s     1.907e-01     1.986e-01    7.880e-03
   12      12.000s     1.678e-01     1.722e-01    4.349e-03
   13      13.000s     1.487e-01     1.503e-01    1.598e-03
   14      14.000s     1.324e-01     1.321e-01   -3.101e-04
   15      15.000s     1.183e-01     1.170e-01   -1.290e-03
   16      16.000s     1.060e-01     1.045e-01   -1.541e-03
   17      17.000s     9.567e-02     9.409e-02   -1.574e-03
   18      18.000s     8.705e-02     8.545e-02   -1.601e-03
   19      19.000s     7.969e-02     7.828e-02   -1.413e-03
   20      20.000s     7.337e-02     7.233e-02   -1.039e-03
   21      21.000s     6.829e-02     6.738e-02   -9.088e-04
   22      22.000s     6.445e-02     6.328e-02   -1.172e-03
   23      23.000s     6.130e-02     5.987e-02   -1.431e-03
   24      24.000s     5.846e-02     5.704e-02   -1.415e-03
   25      25.000s     5.608e-02     5.469e-02   -1.385e-03
   26      26.000s     5.436e-02     5.274e-02   -1.613e-03
   27      27.000s     5.311e-02     5.113e-02   -1.982e-03
   28      28.000s     5.216e-02     4.978e-02   -2.381e-03
   29      29.000s     5.173e-02     4.867e-02   -3.065e-03
   30      30.000s     5.204e-02     4.774e-02   -4.305e-03

============================================================

