SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/275/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.184e+00     9.197e-03  
T     =       6.649s    787975659765540.500s  

RSS   =    3.005e-03
SD    =    1.001e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.028e+00    2.759e-02
    2       2.000s     8.859e-01     8.854e-01   -4.804e-04
    3       3.000s     7.771e-01     7.630e-01   -1.403e-02
    4       4.000s     6.760e-01     6.578e-01   -1.825e-02
    5       5.000s     5.835e-01     5.672e-01   -1.635e-02
    6       6.000s     5.011e-01     4.893e-01   -1.182e-02
    7       7.000s     4.288e-01     4.222e-01   -6.587e-03
    8       8.000s     3.657e-01     3.646e-01   -1.126e-03
    9       9.000s     3.113e-01     3.149e-01    3.640e-03
   10      10.000s     2.656e-01     2.722e-01    6.606e-03
   11      11.000s     2.275e-01     2.355e-01    8.017e-03
   12      12.000s     1.949e-01     2.039e-01    8.986e-03
   13      13.000s     1.670e-01     1.767e-01    9.735e-03
   14      14.000s     1.436e-01     1.533e-01    9.686e-03
   15      15.000s     1.243e-01     1.332e-01    8.934e-03
   16      16.000s     1.076e-01     1.159e-01    8.263e-03
   17      17.000s     9.315e-02     1.010e-01    7.827e-03
   18      18.000s     8.114e-02     8.816e-02    7.030e-03
   19      19.000s     7.146e-02     7.714e-02    5.678e-03
   20      20.000s     6.339e-02     6.765e-02    4.256e-03
   21      21.000s     5.649e-02     5.949e-02    3.002e-03
   22      22.000s     5.083e-02     5.246e-02    1.635e-03
   23      23.000s     4.638e-02     4.642e-02    4.295e-05
   24      24.000s     4.272e-02     4.122e-02   -1.493e-03
   25      25.000s     3.965e-02     3.675e-02   -2.898e-03
   26      26.000s     3.739e-02     3.290e-02   -4.489e-03
   27      27.000s     3.610e-02     2.959e-02   -6.509e-03
   28      28.000s     3.574e-02     2.675e-02   -8.998e-03
   29      29.000s     3.637e-02     2.430e-02   -1.208e-02
   30      30.000s     3.801e-02     2.219e-02   -1.583e-02

============================================================

