SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/136/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.213e+00     2.456e-02  
T     =       5.732s    286116278229461.625s  

RSS   =    6.442e-03
SD    =    1.465e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.043e+00    4.329e-02
    2       2.000s     8.886e-01     8.802e-01   -8.418e-03
    3       3.000s     7.713e-01     7.432e-01   -2.803e-02
    4       4.000s     6.576e-01     6.282e-01   -2.940e-02
    5       5.000s     5.544e-01     5.316e-01   -2.286e-02
    6       6.000s     4.629e-01     4.504e-01   -1.249e-02
    7       7.000s     3.829e-01     3.822e-01   -6.710e-04
    8       8.000s     3.162e-01     3.250e-01    8.789e-03
    9       9.000s     2.634e-01     2.769e-01    1.346e-02
   10      10.000s     2.219e-01     2.365e-01    1.457e-02
   11      11.000s     1.881e-01     2.026e-01    1.445e-02
   12      12.000s     1.604e-01     1.741e-01    1.366e-02
   13      13.000s     1.381e-01     1.501e-01    1.200e-02
   14      14.000s     1.198e-01     1.300e-01    1.020e-02
   15      15.000s     1.041e-01     1.131e-01    9.060e-03
   16      16.000s     9.079e-02     9.897e-02    8.173e-03
   17      17.000s     8.022e-02     8.705e-02    6.834e-03
   18      18.000s     7.176e-02     7.705e-02    5.292e-03
   19      19.000s     6.454e-02     6.865e-02    4.103e-03
   20      20.000s     5.849e-02     6.159e-02    3.095e-03
   21      21.000s     5.383e-02     5.566e-02    1.834e-03
   22      22.000s     5.027e-02     5.068e-02    4.078e-04
   23      23.000s     4.748e-02     4.650e-02   -9.753e-04
   24      24.000s     4.555e-02     4.299e-02   -2.564e-03
   25      25.000s     4.464e-02     4.004e-02   -4.602e-03
   26      26.000s     4.441e-02     3.756e-02   -6.849e-03
   27      27.000s     4.455e-02     3.548e-02   -9.072e-03
   28      28.000s     4.523e-02     3.373e-02   -1.150e-02
   29      29.000s     4.663e-02     3.226e-02   -1.437e-02
   30      30.000s     4.844e-02     3.103e-02   -1.741e-02

============================================================

