SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/138/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.241e+00     1.396e-02  
T     =       5.574s    127244056079220.375s  

RSS   =    7.913e-03
SD    =    1.624e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.051e+00    5.112e-02
    2       2.000s     8.956e-01     8.808e-01   -1.480e-02
    3       3.000s     7.756e-01     7.384e-01   -3.719e-02
    4       4.000s     6.527e-01     6.195e-01   -3.325e-02
    5       5.000s     5.394e-01     5.200e-01   -1.941e-02
    6       6.000s     4.427e-01     4.369e-01   -5.822e-03
    7       7.000s     3.636e-01     3.674e-01    3.857e-03
    8       8.000s     2.998e-01     3.094e-01    9.592e-03
    9       9.000s     2.483e-01     2.609e-01    1.260e-02
   10      10.000s     2.062e-01     2.203e-01    1.412e-02
   11      11.000s     1.717e-01     1.864e-01    1.470e-02
   12      12.000s     1.438e-01     1.581e-01    1.434e-02
   13      13.000s     1.213e-01     1.344e-01    1.314e-02
   14      14.000s     1.030e-01     1.146e-01    1.160e-02
   15      15.000s     8.800e-02     9.811e-02    1.011e-02
   16      16.000s     7.573e-02     8.429e-02    8.559e-03
   17      17.000s     6.597e-02     7.274e-02    6.772e-03
   18      18.000s     5.821e-02     6.309e-02    4.878e-03
   19      19.000s     5.192e-02     5.502e-02    3.096e-03
   20      20.000s     4.685e-02     4.827e-02    1.426e-03
   21      21.000s     4.287e-02     4.264e-02   -2.348e-04
   22      22.000s     3.975e-02     3.793e-02   -1.824e-03
   23      23.000s     3.716e-02     3.399e-02   -3.166e-03
   24      24.000s     3.493e-02     3.070e-02   -4.227e-03
   25      25.000s     3.315e-02     2.795e-02   -5.193e-03
   26      26.000s     3.201e-02     2.565e-02   -6.351e-03
   27      27.000s     3.170e-02     2.373e-02   -7.970e-03
   28      28.000s     3.238e-02     2.213e-02   -1.025e-02
   29      29.000s     3.407e-02     2.079e-02   -1.329e-02
   30      30.000s     3.661e-02     1.966e-02   -1.695e-02

============================================================

