SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/252/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.238e+00     1.718e-02  
T     =       5.308s    253964389456853.312s  

RSS   =    6.026e-03
SD    =    1.417e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.043e+00    4.274e-02
    2       2.000s     8.792e-01     8.666e-01   -1.260e-02
    3       3.000s     7.511e-01     7.208e-01   -3.035e-02
    4       4.000s     6.284e-01     5.999e-01   -2.850e-02
    5       5.000s     5.184e-01     4.999e-01   -1.853e-02
    6       6.000s     4.242e-01     4.170e-01   -7.198e-03
    7       7.000s     3.461e-01     3.483e-01    2.229e-03
    8       8.000s     2.823e-01     2.915e-01    9.112e-03
    9       9.000s     2.307e-01     2.444e-01    1.370e-02
   10      10.000s     1.895e-01     2.053e-01    1.585e-02
   11      11.000s     1.574e-01     1.730e-01    1.560e-02
   12      12.000s     1.323e-01     1.463e-01    1.397e-02
   13      13.000s     1.119e-01     1.241e-01    1.219e-02
   14      14.000s     9.528e-02     1.057e-01    1.045e-02
   15      15.000s     8.217e-02     9.053e-02    8.357e-03
   16      16.000s     7.191e-02     7.793e-02    6.021e-03
   17      17.000s     6.344e-02     6.750e-02    4.056e-03
   18      18.000s     5.626e-02     5.886e-02    2.601e-03
   19      19.000s     5.042e-02     5.170e-02    1.284e-03
   20      20.000s     4.577e-02     4.577e-02   -2.192e-07
   21      21.000s     4.186e-02     4.086e-02   -1.000e-03
   22      22.000s     3.851e-02     3.679e-02   -1.719e-03
   23      23.000s     3.590e-02     3.342e-02   -2.479e-03
   24      24.000s     3.404e-02     3.063e-02   -3.406e-03
   25      25.000s     3.270e-02     2.832e-02   -4.380e-03
   26      26.000s     3.188e-02     2.641e-02   -5.476e-03
   27      27.000s     3.181e-02     2.482e-02   -6.991e-03
   28      28.000s     3.257e-02     2.351e-02   -9.060e-03
   29      29.000s     3.408e-02     2.242e-02   -1.166e-02
   30      30.000s     3.635e-02     2.152e-02   -1.483e-02

============================================================

