SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/78/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.159e+00     3.395e-03  
T     =       7.883s    88930369787184.656s  

RSS   =    2.633e-03
SD    =    9.369e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.025e+00    2.460e-02
    2       2.000s     9.023e-01     9.029e-01    6.739e-04
    3       3.000s     8.097e-01     7.958e-01   -1.389e-02
    4       4.000s     7.191e-01     7.014e-01   -1.778e-02
    5       5.000s     6.310e-01     6.182e-01   -1.274e-02
    6       6.000s     5.509e-01     5.450e-01   -5.950e-03
    7       7.000s     4.817e-01     4.804e-01   -1.226e-03
    8       8.000s     4.210e-01     4.236e-01    2.605e-03
    9       9.000s     3.681e-01     3.735e-01    5.406e-03
   10      10.000s     3.247e-01     3.294e-01    4.779e-03
   11      11.000s     2.894e-01     2.906e-01    1.187e-03
   12      12.000s     2.580e-01     2.564e-01   -1.636e-03
   13      13.000s     2.280e-01     2.262e-01   -1.785e-03
   14      14.000s     2.002e-01     1.997e-01   -5.363e-04
   15      15.000s     1.750e-01     1.763e-01    1.285e-03
   16      16.000s     1.514e-01     1.557e-01    4.309e-03
   17      17.000s     1.297e-01     1.376e-01    7.871e-03
   18      18.000s     1.117e-01     1.216e-01    9.896e-03
   19      19.000s     9.749e-02     1.075e-01    1.000e-02
   20      20.000s     8.535e-02     9.509e-02    9.739e-03
   21      21.000s     7.466e-02     8.417e-02    9.508e-03
   22      22.000s     6.653e-02     7.455e-02    8.015e-03
   23      23.000s     6.100e-02     6.607e-02    5.074e-03
   24      24.000s     5.638e-02     5.860e-02    2.217e-03
   25      25.000s     5.196e-02     5.202e-02    6.960e-05
   26      26.000s     4.875e-02     4.623e-02   -2.521e-03
   27      27.000s     4.736e-02     4.113e-02   -6.234e-03
   28      28.000s     4.694e-02     3.663e-02   -1.031e-02
   29      29.000s     4.691e-02     3.267e-02   -1.423e-02
   30      30.000s     4.759e-02     2.918e-02   -1.840e-02

============================================================

