SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/130/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.246e+00     2.654e-02  
T     =       4.438s    306092001065031.125s  

RSS   =    1.356e-03
SD    =    6.723e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.021e+00    2.115e-02
    2       2.000s     8.367e-01     8.205e-01   -1.619e-02
    3       3.000s     6.766e-01     6.603e-01   -1.623e-02
    4       4.000s     5.411e-01     5.325e-01   -8.594e-03
    5       5.000s     4.321e-01     4.304e-01   -1.638e-03
    6       6.000s     3.447e-01     3.490e-01    4.251e-03
    7       7.000s     2.764e-01     2.839e-01    7.557e-03
    8       8.000s     2.246e-01     2.320e-01    7.421e-03
    9       9.000s     1.846e-01     1.905e-01    5.916e-03
   10      10.000s     1.525e-01     1.575e-01    4.963e-03
   11      11.000s     1.270e-01     1.311e-01    4.013e-03
   12      12.000s     1.076e-01     1.100e-01    2.339e-03
   13      13.000s     9.223e-02     9.314e-02    9.061e-04
   14      14.000s     7.917e-02     7.970e-02    5.282e-04
   15      15.000s     6.857e-02     6.898e-02    4.053e-04
   16      16.000s     6.063e-02     6.042e-02   -2.159e-04
   17      17.000s     5.430e-02     5.358e-02   -7.195e-04
   18      18.000s     4.865e-02     4.813e-02   -5.228e-04
   19      19.000s     4.397e-02     4.377e-02   -2.034e-04
   20      20.000s     4.056e-02     4.029e-02   -2.655e-04
   21      21.000s     3.772e-02     3.752e-02   -2.056e-04
   22      22.000s     3.498e-02     3.530e-02    3.206e-04
   23      23.000s     3.284e-02     3.353e-02    6.902e-04
   24      24.000s     3.166e-02     3.212e-02    4.628e-04
   25      25.000s     3.087e-02     3.100e-02    1.259e-04
   26      26.000s     3.015e-02     3.010e-02   -5.807e-05
   27      27.000s     3.018e-02     2.938e-02   -8.066e-04
   28      28.000s     3.146e-02     2.880e-02   -2.660e-03
   29      29.000s     3.346e-02     2.835e-02   -5.114e-03
   30      30.000s     3.561e-02     2.798e-02   -7.626e-03

============================================================

