SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/325/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.254e+00     3.962e-02  
T     =       4.306s    26513845694107.051s  

RSS   =    5.288e-03
SD    =    1.328e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.034e+00    3.367e-02
    2       2.000s     8.531e-01     8.277e-01   -2.541e-02
    3       3.000s     7.011e-01     6.643e-01   -3.674e-02
    4       4.000s     5.536e-01     5.349e-01   -1.869e-02
    5       5.000s     4.247e-01     4.322e-01    7.509e-03
    6       6.000s     3.283e-01     3.509e-01    2.261e-02
    7       7.000s     2.639e-01     2.864e-01    2.246e-02
    8       8.000s     2.192e-01     2.352e-01    1.600e-02
    9       9.000s     1.843e-01     1.947e-01    1.040e-02
   10      10.000s     1.576e-01     1.626e-01    4.974e-03
   11      11.000s     1.385e-01     1.371e-01   -1.434e-03
   12      12.000s     1.229e-01     1.169e-01   -6.063e-03
   13      13.000s     1.080e-01     1.009e-01   -7.177e-03
   14      14.000s     9.527e-02     8.818e-02   -7.094e-03
   15      15.000s     8.583e-02     7.811e-02   -7.714e-03
   16      16.000s     7.773e-02     7.014e-02   -7.590e-03
   17      17.000s     6.937e-02     6.381e-02   -5.563e-03
   18      18.000s     6.216e-02     5.880e-02   -3.358e-03
   19      19.000s     5.728e-02     5.482e-02   -2.456e-03
   20      20.000s     5.337e-02     5.167e-02   -1.701e-03
   21      21.000s     4.915e-02     4.917e-02    2.409e-05
   22      22.000s     4.558e-02     4.719e-02    1.616e-03
   23      23.000s     4.358e-02     4.562e-02    2.041e-03
   24      24.000s     4.214e-02     4.438e-02    2.236e-03
   25      25.000s     4.039e-02     4.339e-02    3.006e-03
   26      26.000s     3.931e-02     4.261e-02    3.306e-03
   27      27.000s     3.975e-02     4.199e-02    2.244e-03
   28      28.000s     4.075e-02     4.150e-02    7.468e-04
   29      29.000s     4.139e-02     4.111e-02   -2.818e-04
   30      30.000s     4.236e-02     4.080e-02   -1.563e-03

============================================================

