SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/12/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.160e+00     2.050e-02  
T     =       5.908s    225144125641418.656s  

RSS   =    5.605e-04
SD    =    4.323e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     9.997e-01   -3.303e-04
    2       2.000s     8.541e-01     8.472e-01   -6.876e-03
    3       3.000s     7.153e-01     7.185e-01    3.219e-03
    4       4.000s     6.051e-01     6.098e-01    4.700e-03
    5       5.000s     5.153e-01     5.180e-01    2.711e-03
    6       6.000s     4.366e-01     4.406e-01    4.002e-03
    7       7.000s     3.705e-01     3.752e-01    4.626e-03
    8       8.000s     3.190e-01     3.199e-01    9.312e-04
    9       9.000s     2.767e-01     2.733e-01   -3.419e-03
   10      10.000s     2.387e-01     2.340e-01   -4.749e-03
   11      11.000s     2.055e-01     2.007e-01   -4.732e-03
   12      12.000s     1.781e-01     1.727e-01   -5.489e-03
   13      13.000s     1.546e-01     1.490e-01   -5.661e-03
   14      14.000s     1.330e-01     1.290e-01   -4.000e-03
   15      15.000s     1.142e-01     1.121e-01   -2.082e-03
   16      16.000s     9.895e-02     9.782e-02   -1.126e-03
   17      17.000s     8.563e-02     8.578e-02    1.501e-04
   18      18.000s     7.300e-02     7.562e-02    2.620e-03
   19      19.000s     6.221e-02     6.704e-02    4.828e-03
   20      20.000s     5.422e-02     5.979e-02    5.571e-03
   21      21.000s     4.799e-02     5.367e-02    5.683e-03
   22      22.000s     4.259e-02     4.851e-02    5.915e-03
   23      23.000s     3.868e-02     4.415e-02    5.472e-03
   24      24.000s     3.658e-02     4.047e-02    3.887e-03
   25      25.000s     3.522e-02     3.736e-02    2.138e-03
   26      26.000s     3.394e-02     3.473e-02    7.962e-04
   27      27.000s     3.350e-02     3.252e-02   -9.862e-04
   28      28.000s     3.429e-02     3.065e-02   -3.647e-03
   29      29.000s     3.528e-02     2.907e-02   -6.209e-03
   30      30.000s     3.568e-02     2.773e-02   -7.943e-03

============================================================

