SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/294/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 366 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.219e+00     7.225e-02  
T     =       3.966s       41.013s  

RSS   =    1.676e-03
SD    =    7.474e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.018e+00    1.787e-02
    2       2.000s     8.260e-01     8.050e-01   -2.096e-02
    3       3.000s     6.552e-01     6.393e-01   -1.585e-02
    4       4.000s     5.120e-01     5.102e-01   -1.828e-03
    5       5.000s     4.016e-01     4.095e-01    7.898e-03
    6       6.000s     3.192e-01     3.310e-01    1.176e-02
    7       7.000s     2.586e-01     2.696e-01    1.100e-02
    8       8.000s     2.141e-01     2.216e-01    7.481e-03
    9       9.000s     1.808e-01     1.841e-01    3.264e-03
   10      10.000s     1.552e-01     1.546e-01   -5.885e-04
   11      11.000s     1.353e-01     1.314e-01   -3.922e-03
   12      12.000s     1.193e-01     1.131e-01   -6.242e-03
   13      13.000s     1.054e-01     9.859e-02   -6.854e-03
   14      14.000s     9.314e-02     8.708e-02   -6.055e-03
   15      15.000s     8.276e-02     7.788e-02   -4.879e-03
   16      16.000s     7.419e-02     7.049e-02   -3.704e-03
   17      17.000s     6.670e-02     6.450e-02   -2.204e-03
   18      18.000s     6.012e-02     5.961e-02   -5.035e-04
   19      19.000s     5.481e-02     5.559e-02    7.767e-04
   20      20.000s     5.066e-02     5.224e-02    1.571e-03
   21      21.000s     4.700e-02     4.941e-02    2.410e-03
   22      22.000s     4.367e-02     4.701e-02    3.341e-03
   23      23.000s     4.117e-02     4.493e-02    3.760e-03
   24      24.000s     3.968e-02     4.311e-02    3.431e-03
   25      25.000s     3.868e-02     4.150e-02    2.829e-03
   26      26.000s     3.777e-02     4.006e-02    2.288e-03
   27      27.000s     3.727e-02     3.875e-02    1.483e-03
   28      28.000s     3.758e-02     3.755e-02   -2.934e-05
   29      29.000s     3.875e-02     3.644e-02   -2.309e-03
   30      30.000s     4.057e-02     3.540e-02   -5.173e-03

============================================================

