SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/145/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.249e+00     6.636e-03  
T     =       6.292s    101073457854642.641s  

RSS   =    2.332e-02
SD    =    2.788e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.072e+00    7.218e-02
    2       2.000s     9.094e-01     9.156e-01    6.180e-03
    3       3.000s     8.213e-01     7.820e-01   -3.928e-02
    4       4.000s     7.289e-01     6.681e-01   -6.080e-02
    5       5.000s     6.279e-01     5.709e-01   -5.699e-02
    6       6.000s     5.245e-01     4.880e-01   -3.651e-02
    7       7.000s     4.293e-01     4.173e-01   -1.205e-02
    8       8.000s     3.484e-01     3.569e-01    8.571e-03
    9       9.000s     2.823e-01     3.054e-01    2.314e-02
   10      10.000s     2.303e-01     2.615e-01    3.123e-02
   11      11.000s     1.908e-01     2.241e-01    3.330e-02
   12      12.000s     1.606e-01     1.921e-01    3.155e-02
   13      13.000s     1.363e-01     1.649e-01    2.854e-02
   14      14.000s     1.166e-01     1.416e-01    2.501e-02
   15      15.000s     1.012e-01     1.218e-01    2.063e-02
   16      16.000s     8.896e-02     1.049e-01    1.590e-02
   17      17.000s     7.857e-02     9.043e-02    1.186e-02
   18      18.000s     6.955e-02     7.812e-02    8.567e-03
   19      19.000s     6.220e-02     6.762e-02    5.411e-03
   20      20.000s     5.632e-02     5.866e-02    2.336e-03
   21      21.000s     5.133e-02     5.101e-02   -3.157e-04
   22      22.000s     4.720e-02     4.449e-02   -2.709e-03
   23      23.000s     4.415e-02     3.893e-02   -5.217e-03
   24      24.000s     4.185e-02     3.418e-02   -7.666e-03
   25      25.000s     3.991e-02     3.014e-02   -9.774e-03
   26      26.000s     3.861e-02     2.668e-02   -1.193e-02
   27      27.000s     3.850e-02     2.374e-02   -1.477e-02
   28      28.000s     3.950e-02     2.122e-02   -1.828e-02
   29      29.000s     4.116e-02     1.908e-02   -2.208e-02
   30      30.000s     4.330e-02     1.725e-02   -2.605e-02

============================================================

