SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/205/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.208e+00     2.122e-02  
T     =       5.195s    257654046969677.500s  

RSS   =    1.106e-03
SD    =    6.072e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.018e+00    1.781e-02
    2       2.000s     8.595e-01     8.433e-01   -1.624e-02
    3       3.000s     7.149e-01     6.993e-01   -1.555e-02
    4       4.000s     5.827e-01     5.806e-01   -2.121e-03
    5       5.000s     4.758e-01     4.826e-01    6.798e-03
    6       6.000s     3.947e-01     4.018e-01    7.170e-03
    7       7.000s     3.309e-01     3.352e-01    4.306e-03
    8       8.000s     2.782e-01     2.802e-01    1.993e-03
    9       9.000s     2.352e-01     2.349e-01   -3.742e-04
   10      10.000s     2.002e-01     1.974e-01   -2.800e-03
   11      11.000s     1.698e-01     1.666e-01   -3.243e-03
   12      12.000s     1.425e-01     1.411e-01   -1.378e-03
   13      13.000s     1.196e-01     1.201e-01    5.686e-04
   14      14.000s     1.014e-01     1.028e-01    1.367e-03
   15      15.000s     8.653e-02     8.852e-02    1.998e-03
   16      16.000s     7.377e-02     7.674e-02    2.964e-03
   17      17.000s     6.376e-02     6.702e-02    3.255e-03
   18      18.000s     5.648e-02     5.900e-02    2.516e-03
   19      19.000s     5.056e-02     5.238e-02    1.823e-03
   20      20.000s     4.520e-02     4.692e-02    1.719e-03
   21      21.000s     4.094e-02     4.242e-02    1.481e-03
   22      22.000s     3.787e-02     3.871e-02    8.382e-04
   23      23.000s     3.509e-02     3.565e-02    5.580e-04
   24      24.000s     3.228e-02     3.312e-02    8.382e-04
   25      25.000s     3.029e-02     3.104e-02    7.483e-04
   26      26.000s     2.953e-02     2.932e-02   -2.114e-04
   27      27.000s     2.935e-02     2.790e-02   -1.453e-03
   28      28.000s     2.942e-02     2.673e-02   -2.693e-03
   29      29.000s     3.045e-02     2.576e-02   -4.682e-03
   30      30.000s     3.298e-02     2.497e-02   -8.009e-03

============================================================

