SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/100/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.224e+00     2.903e-02  
T     =       5.210s    98547425982222.875s  

RSS   =    4.725e-03
SD    =    1.255e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.039e+00    3.942e-02
    2       2.000s     8.783e-01     8.630e-01   -1.532e-02
    3       3.000s     7.471e-01     7.173e-01   -2.977e-02
    4       4.000s     6.216e-01     5.971e-01   -2.449e-02
    5       5.000s     5.112e-01     4.979e-01   -1.325e-02
    6       6.000s     4.187e-01     4.160e-01   -2.716e-03
    7       7.000s     3.432e-01     3.484e-01    5.259e-03
    8       8.000s     2.820e-01     2.927e-01    1.065e-02
    9       9.000s     2.331e-01     2.466e-01    1.348e-02
   10      10.000s     1.948e-01     2.086e-01    1.385e-02
   11      11.000s     1.648e-01     1.773e-01    1.243e-02
   12      12.000s     1.412e-01     1.514e-01    1.020e-02
   13      13.000s     1.222e-01     1.300e-01    7.836e-03
   14      14.000s     1.067e-01     1.124e-01    5.633e-03
   15      15.000s     9.398e-02     9.781e-02    3.832e-03
   16      16.000s     8.317e-02     8.580e-02    2.633e-03
   17      17.000s     7.394e-02     7.589e-02    1.946e-03
   18      18.000s     6.625e-02     6.770e-02    1.455e-03
   19      19.000s     5.996e-02     6.095e-02    9.857e-04
   20      20.000s     5.477e-02     5.538e-02    6.040e-04
   21      21.000s     5.045e-02     5.077e-02    3.265e-04
   22      22.000s     4.701e-02     4.698e-02   -3.082e-05
   23      23.000s     4.449e-02     4.384e-02   -6.435e-04
   24      24.000s     4.277e-02     4.126e-02   -1.516e-03
   25      25.000s     4.176e-02     3.912e-02   -2.634e-03
   26      26.000s     4.146e-02     3.736e-02   -4.104e-03
   27      27.000s     4.189e-02     3.590e-02   -5.985e-03
   28      28.000s     4.279e-02     3.470e-02   -8.084e-03
   29      29.000s     4.381e-02     3.371e-02   -1.010e-02
   30      30.000s     4.481e-02     3.290e-02   -1.192e-02

============================================================

