SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/2/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.250e+00     2.034e-02  
T     =       4.944s    83284310826272.016s  

RSS   =    5.018e-03
SD    =    1.293e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.042e+00    4.172e-02
    2       2.000s     8.772e-01     8.547e-01   -2.253e-02
    3       3.000s     7.377e-01     7.019e-01   -3.581e-02
    4       4.000s     6.000e-01     5.771e-01   -2.289e-02
    5       5.000s     4.805e-01     4.752e-01   -5.331e-03
    6       6.000s     3.855e-01     3.919e-01    6.419e-03
    7       7.000s     3.119e-01     3.238e-01    1.194e-02
    8       8.000s     2.548e-01     2.683e-01    1.348e-02
    9       9.000s     2.107e-01     2.229e-01    1.218e-02
   10      10.000s     1.764e-01     1.858e-01    9.367e-03
   11      11.000s     1.485e-01     1.555e-01    6.992e-03
   12      12.000s     1.250e-01     1.307e-01    5.738e-03
   13      13.000s     1.058e-01     1.105e-01    4.726e-03
   14      14.000s     9.054e-02     9.401e-02    3.474e-03
   15      15.000s     7.798e-02     8.052e-02    2.544e-03
   16      16.000s     6.736e-02     6.950e-02    2.138e-03
   17      17.000s     5.888e-02     6.050e-02    1.616e-03
   18      18.000s     5.242e-02     5.315e-02    7.228e-04
   19      19.000s     4.715e-02     4.714e-02   -8.924e-06
   20      20.000s     4.259e-02     4.223e-02   -3.563e-04
   21      21.000s     3.899e-02     3.822e-02   -7.684e-04
   22      22.000s     3.634e-02     3.495e-02   -1.390e-03
   23      23.000s     3.404e-02     3.228e-02   -1.766e-03
   24      24.000s     3.189e-02     3.009e-02   -1.798e-03
   25      25.000s     3.036e-02     2.831e-02   -2.052e-03
   26      26.000s     2.969e-02     2.685e-02   -2.847e-03
   27      27.000s     2.953e-02     2.566e-02   -3.877e-03
   28      28.000s     2.973e-02     2.468e-02   -5.043e-03
   29      29.000s     3.076e-02     2.389e-02   -6.869e-03
   30      30.000s     3.295e-02     2.324e-02   -9.711e-03

============================================================

