SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/123/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.210e+00     3.274e-02  
T     =       5.733s    1353486022140237.000s  

RSS   =    1.096e-02
SD    =    1.911e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.049e+00    4.932e-02
    2       2.000s     8.850e-01     8.866e-01    1.577e-03
    3       3.000s     7.835e-01     7.499e-01   -3.354e-02
    4       4.000s     6.826e-01     6.351e-01   -4.749e-02
    5       5.000s     5.769e-01     5.387e-01   -3.818e-02
    6       6.000s     4.746e-01     4.577e-01   -1.684e-02
    7       7.000s     3.865e-01     3.897e-01    3.198e-03
    8       8.000s     3.163e-01     3.326e-01    1.627e-02
    9       9.000s     2.617e-01     2.846e-01    2.286e-02
   10      10.000s     2.198e-01     2.443e-01    2.444e-02
   11      11.000s     1.880e-01     2.104e-01    2.243e-02
   12      12.000s     1.630e-01     1.820e-01    1.898e-02
   13      13.000s     1.424e-01     1.581e-01    1.568e-02
   14      14.000s     1.255e-01     1.380e-01    1.247e-02
   15      15.000s     1.122e-01     1.212e-01    9.004e-03
   16      16.000s     1.012e-01     1.070e-01    5.797e-03
   17      17.000s     9.170e-02     9.512e-02    3.422e-03
   18      18.000s     8.356e-02     8.514e-02    1.579e-03
   19      19.000s     7.687e-02     7.675e-02   -1.133e-04
   20      20.000s     7.110e-02     6.971e-02   -1.394e-03
   21      21.000s     6.589e-02     6.379e-02   -2.104e-03
   22      22.000s     6.160e-02     5.882e-02   -2.784e-03
   23      23.000s     5.852e-02     5.465e-02   -3.870e-03
   24      24.000s     5.618e-02     5.114e-02   -5.042e-03
   25      25.000s     5.412e-02     4.820e-02   -5.928e-03
   26      26.000s     5.252e-02     4.572e-02   -6.794e-03
   27      27.000s     5.167e-02     4.364e-02   -8.023e-03
   28      28.000s     5.148e-02     4.190e-02   -9.581e-03
   29      29.000s     5.187e-02     4.043e-02   -1.144e-02
   30      30.000s     5.310e-02     3.920e-02   -1.390e-02

============================================================

