SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/341/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.217e+00     2.810e-02  
T     =       5.099s    1122393808951291.750s  

RSS   =    2.158e-03
SD    =    8.482e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.029e+00    2.850e-02
    2       2.000s     8.679e-01     8.503e-01   -1.757e-02
    3       3.000s     7.240e-01     7.039e-01   -2.004e-02
    4       4.000s     5.957e-01     5.836e-01   -1.216e-02
    5       5.000s     4.905e-01     4.847e-01   -5.823e-03
    6       6.000s     4.033e-01     4.033e-01    6.683e-06
    7       7.000s     3.310e-01     3.365e-01    5.488e-03
    8       8.000s     2.734e-01     2.816e-01    8.209e-03
    9       9.000s     2.283e-01     2.365e-01    8.125e-03
   10      10.000s     1.920e-01     1.993e-01    7.374e-03
   11      11.000s     1.623e-01     1.689e-01    6.589e-03
   12      12.000s     1.388e-01     1.438e-01    5.025e-03
   13      13.000s     1.200e-01     1.232e-01    3.141e-03
   14      14.000s     1.041e-01     1.063e-01    2.184e-03
   15      15.000s     9.032e-02     9.233e-02    2.011e-03
   16      16.000s     7.933e-02     8.090e-02    1.565e-03
   17      17.000s     7.066e-02     7.149e-02    8.378e-04
   18      18.000s     6.319e-02     6.377e-02    5.718e-04
   19      19.000s     5.675e-02     5.741e-02    6.621e-04
   20      20.000s     5.174e-02     5.219e-02    4.579e-04
   21      21.000s     4.782e-02     4.790e-02    8.358e-05
   22      22.000s     4.432e-02     4.438e-02    5.346e-05
   23      23.000s     4.139e-02     4.148e-02    8.859e-05
   24      24.000s     3.951e-02     3.909e-02   -4.180e-04
   25      25.000s     3.840e-02     3.714e-02   -1.260e-03
   26      26.000s     3.743e-02     3.553e-02   -1.901e-03
   27      27.000s     3.684e-02     3.420e-02   -2.636e-03
   28      28.000s     3.728e-02     3.312e-02   -4.166e-03
   29      29.000s     3.861e-02     3.222e-02   -6.392e-03
   30      30.000s     4.010e-02     3.149e-02   -8.611e-03

============================================================

