SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/134/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.093e+00     6.357e-03  
T     =       8.869s    47063090921494.844s  

RSS   =    9.184e-03
SD    =    1.750e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     9.833e-01   -1.675e-02
    2       2.000s     8.694e-01     8.791e-01    9.701e-03
    3       3.000s     7.602e-01     7.860e-01    2.582e-02
    4       4.000s     6.783e-01     7.029e-01    2.457e-02
    5       5.000s     6.168e-01     6.286e-01    1.178e-02
    6       6.000s     5.690e-01     5.623e-01   -6.689e-03
    7       7.000s     5.282e-01     5.030e-01   -2.523e-02
    8       8.000s     4.861e-01     4.500e-01   -3.609e-02
    9       9.000s     4.373e-01     4.027e-01   -3.460e-02
   10      10.000s     3.845e-01     3.605e-01   -2.407e-02
   11      11.000s     3.341e-01     3.227e-01   -1.140e-02
   12      12.000s     2.891e-01     2.890e-01   -1.581e-04
   13      13.000s     2.496e-01     2.588e-01    9.221e-03
   14      14.000s     2.161e-01     2.319e-01    1.585e-02
   15      15.000s     1.891e-01     2.079e-01    1.877e-02
   16      16.000s     1.672e-01     1.864e-01    1.914e-02
   17      17.000s     1.483e-01     1.672e-01    1.893e-02
   18      18.000s     1.319e-01     1.500e-01    1.814e-02
   19      19.000s     1.188e-01     1.347e-01    1.587e-02
   20      20.000s     1.083e-01     1.210e-01    1.270e-02
   21      21.000s     9.877e-02     1.088e-01    1.003e-02
   22      22.000s     9.009e-02     9.788e-02    7.794e-03
   23      23.000s     8.313e-02     8.812e-02    4.988e-03
   24      24.000s     7.775e-02     7.940e-02    1.651e-03
   25      25.000s     7.309e-02     7.161e-02   -1.473e-03
   26      26.000s     6.926e-02     6.466e-02   -4.600e-03
   27      27.000s     6.703e-02     5.844e-02   -8.592e-03
   28      28.000s     6.635e-02     5.289e-02   -1.347e-02
   29      29.000s     6.643e-02     4.792e-02   -1.850e-02
   30      30.000s     6.683e-02     4.349e-02   -2.334e-02

============================================================

