SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/337/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.222e+00     2.859e-02  
T     =       5.532s    438879081344039.938s  

RSS   =    6.979e-03
SD    =    1.525e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.048e+00    4.815e-02
    2       2.000s     8.938e-01     8.795e-01   -1.430e-02
    3       3.000s     7.752e-01     7.388e-01   -3.642e-02
    4       4.000s     6.532e-01     6.214e-01   -3.179e-02
    5       5.000s     5.414e-01     5.233e-01   -1.802e-02
    6       6.000s     4.466e-01     4.415e-01   -5.098e-03
    7       7.000s     3.682e-01     3.732e-01    5.046e-03
    8       8.000s     3.043e-01     3.162e-01    1.191e-02
    9       9.000s     2.540e-01     2.687e-01    1.471e-02
   10      10.000s     2.144e-01     2.290e-01    1.460e-02
   11      11.000s     1.819e-01     1.958e-01    1.389e-02
   12      12.000s     1.550e-01     1.682e-01    1.314e-02
   13      13.000s     1.336e-01     1.451e-01    1.149e-02
   14      14.000s     1.167e-01     1.258e-01    9.112e-03
   15      15.000s     1.027e-01     1.097e-01    7.089e-03
   16      16.000s     9.075e-02     9.632e-02    5.570e-03
   17      17.000s     8.120e-02     8.512e-02    3.917e-03
   18      18.000s     7.352e-02     7.577e-02    2.253e-03
   19      19.000s     6.678e-02     6.797e-02    1.186e-03
   20      20.000s     6.098e-02     6.146e-02    4.764e-04
   21      21.000s     5.659e-02     5.602e-02   -5.708e-04
   22      22.000s     5.327e-02     5.148e-02   -1.782e-03
   23      23.000s     5.021e-02     4.770e-02   -2.512e-03
   24      24.000s     4.751e-02     4.454e-02   -2.969e-03
   25      25.000s     4.581e-02     4.190e-02   -3.913e-03
   26      26.000s     4.507e-02     3.970e-02   -5.370e-03
   27      27.000s     4.468e-02     3.786e-02   -6.821e-03
   28      28.000s     4.471e-02     3.633e-02   -8.381e-03
   29      29.000s     4.577e-02     3.505e-02   -1.072e-02
   30      30.000s     4.786e-02     3.398e-02   -1.388e-02

============================================================

