SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/142/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.178e+00     4.657e-02  
T     =       5.547s    364489671664532.000s  

RSS   =    2.748e-03
SD    =    9.570e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.030e+00    3.048e-02
    2       2.000s     8.845e-01     8.682e-01   -1.635e-02
    3       3.000s     7.584e-01     7.326e-01   -2.580e-02
    4       4.000s     6.369e-01     6.195e-01   -1.745e-02
    5       5.000s     5.297e-01     5.250e-01   -4.776e-03
    6       6.000s     4.408e-01     4.460e-01    5.255e-03
    7       7.000s     3.695e-01     3.801e-01    1.065e-02
    8       8.000s     3.130e-01     3.251e-01    1.210e-02
    9       9.000s     2.682e-01     2.792e-01    1.095e-02
   10      10.000s     2.325e-01     2.408e-01    8.337e-03
   11      11.000s     2.036e-01     2.088e-01    5.144e-03
   12      12.000s     1.798e-01     1.820e-01    2.157e-03
   13      13.000s     1.598e-01     1.597e-01   -1.303e-04
   14      14.000s     1.426e-01     1.410e-01   -1.642e-03
   15      15.000s     1.279e-01     1.254e-01   -2.487e-03
   16      16.000s     1.151e-01     1.124e-01   -2.725e-03
   17      17.000s     1.040e-01     1.016e-01   -2.443e-03
   18      18.000s     9.438e-02     9.248e-02   -1.898e-03
   19      19.000s     8.627e-02     8.491e-02   -1.368e-03
   20      20.000s     7.951e-02     7.858e-02   -9.257e-04
   21      21.000s     7.379e-02     7.330e-02   -4.890e-04
   22      22.000s     6.893e-02     6.889e-02   -3.639e-05
   23      23.000s     6.486e-02     6.521e-02    3.430e-04
   24      24.000s     6.159e-02     6.213e-02    5.445e-04
   25      25.000s     5.908e-02     5.956e-02    4.810e-04
   26      26.000s     5.733e-02     5.742e-02    8.735e-05
   27      27.000s     5.623e-02     5.563e-02   -5.988e-04
   28      28.000s     5.557e-02     5.413e-02   -1.440e-03
   29      29.000s     5.528e-02     5.289e-02   -2.391e-03
   30      30.000s     5.542e-02     5.184e-02   -3.580e-03

============================================================

