SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/332/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.216e+00     5.532e-02  
T     =       4.480s    193235267215812.938s  

RSS   =    3.120e-03
SD    =    1.020e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.028e+00    2.806e-02
    2       2.000s     8.573e-01     8.335e-01   -2.383e-02
    3       3.000s     7.046e-01     6.778e-01   -2.677e-02
    4       4.000s     5.639e-01     5.533e-01   -1.059e-02
    5       5.000s     4.489e-01     4.537e-01    4.793e-03
    6       6.000s     3.610e-01     3.740e-01    1.296e-02
    7       7.000s     2.949e-01     3.102e-01    1.530e-02
    8       8.000s     2.454e-01     2.592e-01    1.380e-02
    9       9.000s     2.090e-01     2.185e-01    9.490e-03
   10      10.000s     1.818e-01     1.858e-01    4.051e-03
   11      11.000s     1.602e-01     1.597e-01   -5.198e-04
   12      12.000s     1.424e-01     1.388e-01   -3.593e-03
   13      13.000s     1.278e-01     1.221e-01   -5.644e-03
   14      14.000s     1.155e-01     1.088e-01   -6.706e-03
   15      15.000s     1.045e-01     9.807e-02   -6.400e-03
   16      16.000s     9.461e-02     8.952e-02   -5.093e-03
   17      17.000s     8.639e-02     8.268e-02   -3.712e-03
   18      18.000s     7.975e-02     7.721e-02   -2.543e-03
   19      19.000s     7.404e-02     7.283e-02   -1.210e-03
   20      20.000s     6.906e-02     6.933e-02    2.652e-04
   21      21.000s     6.520e-02     6.653e-02    1.326e-03
   22      22.000s     6.252e-02     6.429e-02    1.768e-03
   23      23.000s     6.053e-02     6.249e-02    1.965e-03
   24      24.000s     5.888e-02     6.106e-02    2.178e-03
   25      25.000s     5.767e-02     5.991e-02    2.240e-03
   26      26.000s     5.706e-02     5.899e-02    1.932e-03
   27      27.000s     5.708e-02     5.826e-02    1.177e-03
   28      28.000s     5.774e-02     5.767e-02   -6.354e-05
   29      29.000s     5.883e-02     5.720e-02   -1.623e-03
   30      30.000s     5.983e-02     5.683e-02   -3.002e-03

============================================================

