SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/40/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.227e+00     2.617e-02  
T     =       5.138s    591109287390005.500s  

RSS   =    4.136e-03
SD    =    1.174e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.036e+00    3.580e-02
    2       2.000s     8.705e-01     8.572e-01   -1.327e-02
    3       3.000s     7.370e-01     7.102e-01   -2.674e-02
    4       4.000s     6.128e-01     5.892e-01   -2.351e-02
    5       5.000s     5.031e-01     4.897e-01   -1.341e-02
    6       6.000s     4.095e-01     4.077e-01   -1.788e-03
    7       7.000s     3.335e-01     3.402e-01    6.700e-03
    8       8.000s     2.744e-01     2.847e-01    1.022e-02
    9       9.000s     2.281e-01     2.389e-01    1.080e-02
   10      10.000s     1.906e-01     2.013e-01    1.073e-02
   11      11.000s     1.603e-01     1.703e-01    1.003e-02
   12      12.000s     1.365e-01     1.448e-01    8.320e-03
   13      13.000s     1.171e-01     1.238e-01    6.700e-03
   14      14.000s     1.005e-01     1.066e-01    6.083e-03
   15      15.000s     8.663e-02     9.235e-02    5.719e-03
   16      16.000s     7.591e-02     8.065e-02    4.734e-03
   17      17.000s     6.738e-02     7.101e-02    3.637e-03
   18      18.000s     5.996e-02     6.308e-02    3.120e-03
   19      19.000s     5.382e-02     5.655e-02    2.732e-03
   20      20.000s     4.932e-02     5.118e-02    1.865e-03
   21      21.000s     4.585e-02     4.676e-02    9.104e-04
   22      22.000s     4.272e-02     4.312e-02    4.007e-04
   23      23.000s     4.017e-02     4.012e-02   -5.311e-05
   24      24.000s     3.871e-02     3.765e-02   -1.060e-03
   25      25.000s     3.814e-02     3.562e-02   -2.521e-03
   26      26.000s     3.813e-02     3.395e-02   -4.175e-03
   27      27.000s     3.886e-02     3.257e-02   -6.285e-03
   28      28.000s     4.050e-02     3.144e-02   -9.054e-03
   29      29.000s     4.253e-02     3.051e-02   -1.202e-02
   30      30.000s     4.437e-02     2.974e-02   -1.462e-02

============================================================

