SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/224/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.216e+00     3.737e-02  
T     =       5.106s    98590920003526.797s  

RSS   =    4.176e-03
SD    =    1.180e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.037e+00    3.683e-02
    2       2.000s     8.826e-01     8.591e-01   -2.351e-02
    3       3.000s     7.455e-01     7.129e-01   -3.254e-02
    4       4.000s     6.112e-01     5.928e-01   -1.839e-02
    5       5.000s     4.958e-01     4.940e-01   -1.787e-03
    6       6.000s     4.039e-01     4.128e-01    8.860e-03
    7       7.000s     3.321e-01     3.460e-01    1.389e-02
    8       8.000s     2.759e-01     2.911e-01    1.520e-02
    9       9.000s     2.326e-01     2.460e-01    1.337e-02
   10      10.000s     1.997e-01     2.089e-01    9.191e-03
   11      11.000s     1.737e-01     1.784e-01    4.645e-03
   12      12.000s     1.520e-01     1.533e-01    1.267e-03
   13      13.000s     1.336e-01     1.327e-01   -9.667e-04
   14      14.000s     1.183e-01     1.157e-01   -2.591e-03
   15      15.000s     1.054e-01     1.018e-01   -3.564e-03
   16      16.000s     9.403e-02     9.033e-02   -3.697e-03
   17      17.000s     8.419e-02     8.091e-02   -3.273e-03
   18      18.000s     7.587e-02     7.317e-02   -2.706e-03
   19      19.000s     6.893e-02     6.680e-02   -2.129e-03
   20      20.000s     6.317e-02     6.157e-02   -1.609e-03
   21      21.000s     5.851e-02     5.726e-02   -1.247e-03
   22      22.000s     5.462e-02     5.372e-02   -8.914e-04
   23      23.000s     5.108e-02     5.082e-02   -2.665e-04
   24      24.000s     4.796e-02     4.842e-02    4.619e-04
   25      25.000s     4.569e-02     4.646e-02    7.665e-04
   26      26.000s     4.435e-02     4.484e-02    4.949e-04
   27      27.000s     4.354e-02     4.351e-02   -2.212e-05
   28      28.000s     4.309e-02     4.242e-02   -6.741e-04
   29      29.000s     4.329e-02     4.152e-02   -1.763e-03
   30      30.000s     4.413e-02     4.078e-02   -3.344e-03

============================================================

