SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/191/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.202e+00     5.656e-02  
T     =       4.900s    65681378669097.430s  

RSS   =    4.846e-03
SD    =    1.271e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.037e+00    3.677e-02
    2       2.000s     8.800e-01     8.558e-01   -2.417e-02
    3       3.000s     7.432e-01     7.083e-01   -3.489e-02
    4       4.000s     6.080e-01     5.880e-01   -2.000e-02
    5       5.000s     4.902e-01     4.899e-01   -3.192e-04
    6       6.000s     3.969e-01     4.099e-01    1.298e-02
    7       7.000s     3.265e-01     3.447e-01    1.819e-02
    8       8.000s     2.737e-01     2.915e-01    1.776e-02
    9       9.000s     2.341e-01     2.481e-01    1.402e-02
   10      10.000s     2.040e-01     2.128e-01    8.734e-03
   11      11.000s     1.803e-01     1.839e-01    3.629e-03
   12      12.000s     1.607e-01     1.604e-01   -2.787e-04
   13      13.000s     1.443e-01     1.412e-01   -3.098e-03
   14      14.000s     1.307e-01     1.256e-01   -5.130e-03
   15      15.000s     1.190e-01     1.129e-01   -6.140e-03
   16      16.000s     1.085e-01     1.025e-01   -5.982e-03
   17      17.000s     9.919e-02     9.400e-02   -5.193e-03
   18      18.000s     9.148e-02     8.709e-02   -4.396e-03
   19      19.000s     8.506e-02     8.145e-02   -3.605e-03
   20      20.000s     7.946e-02     7.686e-02   -2.602e-03
   21      21.000s     7.465e-02     7.311e-02   -1.540e-03
   22      22.000s     7.074e-02     7.006e-02   -6.810e-04
   23      23.000s     6.749e-02     6.757e-02    7.665e-05
   24      24.000s     6.461e-02     6.554e-02    9.221e-04
   25      25.000s     6.223e-02     6.388e-02    1.650e-03
   26      26.000s     6.064e-02     6.253e-02    1.891e-03
   27      27.000s     5.981e-02     6.143e-02    1.622e-03
   28      28.000s     5.949e-02     6.053e-02    1.044e-03
   29      29.000s     5.968e-02     5.980e-02    1.167e-04
   30      30.000s     6.059e-02     5.920e-02   -1.386e-03

============================================================

