SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/3/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.263e+00     3.283e-02  
T     =       4.606s    813001984153758.500s  

RSS   =    8.644e-03
SD    =    1.697e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.050e+00    4.951e-02
    2       2.000s     8.786e-01     8.511e-01   -2.757e-02
    3       3.000s     7.392e-01     6.914e-01   -4.781e-02
    4       4.000s     5.951e-01     5.628e-01   -3.223e-02
    5       5.000s     4.638e-01     4.594e-01   -4.428e-03
    6       6.000s     3.598e-01     3.761e-01    1.630e-02
    7       7.000s     2.855e-01     3.091e-01    2.367e-02
    8       8.000s     2.327e-01     2.552e-01    2.247e-02
    9       9.000s     1.933e-01     2.118e-01    1.855e-02
   10      10.000s     1.633e-01     1.769e-01    1.357e-02
   11      11.000s     1.410e-01     1.488e-01    7.740e-03
   12      12.000s     1.235e-01     1.261e-01    2.611e-03
   13      13.000s     1.085e-01     1.079e-01   -5.650e-04
   14      14.000s     9.562e-02     9.327e-02   -2.358e-03
   15      15.000s     8.507e-02     8.147e-02   -3.600e-03
   16      16.000s     7.603e-02     7.198e-02   -4.053e-03
   17      17.000s     6.790e-02     6.433e-02   -3.561e-03
   18      18.000s     6.110e-02     5.819e-02   -2.914e-03
   19      19.000s     5.587e-02     5.324e-02   -2.639e-03
   20      20.000s     5.147e-02     4.925e-02   -2.215e-03
   21      21.000s     4.732e-02     4.605e-02   -1.277e-03
   22      22.000s     4.390e-02     4.347e-02   -4.346e-04
   23      23.000s     4.161e-02     4.139e-02   -2.191e-04
   24      24.000s     3.999e-02     3.972e-02   -2.723e-04
   25      25.000s     3.863e-02     3.837e-02   -2.542e-04
   26      26.000s     3.790e-02     3.729e-02   -6.046e-04
   27      27.000s     3.817e-02     3.642e-02   -1.750e-03
   28      28.000s     3.911e-02     3.572e-02   -3.387e-03
   29      29.000s     4.030e-02     3.515e-02   -5.141e-03
   30      30.000s     4.184e-02     3.470e-02   -7.136e-03

============================================================

