SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/154/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.227e+00     1.554e-02  
T     =       6.032s    243020989890841.625s  

RSS   =    1.317e-02
SD    =    2.095e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.055e+00    5.533e-02
    2       2.000s     8.953e-01     8.965e-01    1.202e-03
    3       3.000s     7.941e-01     7.619e-01   -3.222e-02
    4       4.000s     6.934e-01     6.479e-01   -4.549e-02
    5       5.000s     5.907e-01     5.513e-01   -3.943e-02
    6       6.000s     4.933e-01     4.694e-01   -2.390e-02
    7       7.000s     4.084e-01     4.001e-01   -8.289e-03
    8       8.000s     3.361e-01     3.413e-01    5.203e-03
    9       9.000s     2.749e-01     2.916e-01    1.668e-02
   10      10.000s     2.254e-01     2.494e-01    2.403e-02
   11      11.000s     1.877e-01     2.137e-01    2.594e-02
   12      12.000s     1.589e-01     1.834e-01    2.454e-02
   13      13.000s     1.353e-01     1.578e-01    2.242e-02
   14      14.000s     1.163e-01     1.360e-01    1.969e-02
   15      15.000s     1.017e-01     1.176e-01    1.590e-02
   16      16.000s     8.992e-02     1.020e-01    1.211e-02
   17      17.000s     7.952e-02     8.882e-02    9.300e-03
   18      18.000s     7.078e-02     7.762e-02    6.846e-03
   19      19.000s     6.417e-02     6.814e-02    3.968e-03
   20      20.000s     5.893e-02     6.010e-02    1.176e-03
   21      21.000s     5.423e-02     5.330e-02   -9.367e-04
   22      22.000s     5.040e-02     4.753e-02   -2.868e-03
   23      23.000s     4.773e-02     4.264e-02   -5.083e-03
   24      24.000s     4.552e-02     3.850e-02   -7.014e-03
   25      25.000s     4.325e-02     3.500e-02   -8.252e-03
   26      26.000s     4.159e-02     3.202e-02   -9.568e-03
   27      27.000s     4.124e-02     2.951e-02   -1.174e-02
   28      28.000s     4.168e-02     2.737e-02   -1.430e-02
   29      29.000s     4.210e-02     2.557e-02   -1.653e-02
   30      30.000s     4.277e-02     2.404e-02   -1.873e-02

============================================================

