SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/116/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.233e+00     2.251e-02  
T     =       5.088s    433880360659211.000s  

RSS   =    4.426e-03
SD    =    1.215e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.035e+00    3.545e-02
    2       2.000s     8.657e-01     8.547e-01   -1.101e-02
    3       3.000s     7.316e-01     7.062e-01   -2.535e-02
    4       4.000s     6.090e-01     5.842e-01   -2.477e-02
    5       5.000s     5.013e-01     4.840e-01   -1.728e-02
    6       6.000s     4.077e-01     4.016e-01   -6.083e-03
    7       7.000s     3.293e-01     3.340e-01    4.648e-03
    8       8.000s     2.673e-01     2.784e-01    1.112e-02
    9       9.000s     2.192e-01     2.327e-01    1.352e-02
   10      10.000s     1.810e-01     1.952e-01    1.421e-02
   11      11.000s     1.506e-01     1.644e-01    1.383e-02
   12      12.000s     1.273e-01     1.391e-01    1.183e-02
   13      13.000s     1.092e-01     1.183e-01    9.061e-03
   14      14.000s     9.418e-02     1.012e-01    7.018e-03
   15      15.000s     8.155e-02     8.715e-02    5.605e-03
   16      16.000s     7.172e-02     7.562e-02    3.895e-03
   17      17.000s     6.396e-02     6.614e-02    2.186e-03
   18      18.000s     5.703e-02     5.836e-02    1.330e-03
   19      19.000s     5.105e-02     5.196e-02    9.128e-04
   20      20.000s     4.673e-02     4.670e-02   -2.762e-05
   21      21.000s     4.358e-02     4.239e-02   -1.191e-03
   22      22.000s     4.047e-02     3.884e-02   -1.632e-03
   23      23.000s     3.750e-02     3.593e-02   -1.578e-03
   24      24.000s     3.558e-02     3.353e-02   -2.045e-03
   25      25.000s     3.469e-02     3.156e-02   -3.130e-03
   26      26.000s     3.412e-02     2.995e-02   -4.174e-03
   27      27.000s     3.386e-02     2.862e-02   -5.242e-03
   28      28.000s     3.465e-02     2.753e-02   -7.124e-03
   29      29.000s     3.675e-02     2.663e-02   -1.011e-02
   30      30.000s     3.976e-02     2.590e-02   -1.386e-02

============================================================

