SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/6/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 122 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.159e+00     4.473e-02  
T     =       5.765s      165.949s  

RSS   =    1.418e-03
SD    =    6.876e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.018e+00    1.847e-02
    2       2.000s     8.760e-01     8.631e-01   -1.287e-02
    3       3.000s     7.502e-01     7.324e-01   -1.781e-02
    4       4.000s     6.321e-01     6.225e-01   -9.574e-03
    5       5.000s     5.291e-01     5.301e-01    9.166e-04
    6       6.000s     4.443e-01     4.523e-01    7.974e-03
    7       7.000s     3.761e-01     3.869e-01    1.076e-02
    8       8.000s     3.217e-01     3.318e-01    1.011e-02
    9       9.000s     2.785e-01     2.855e-01    6.999e-03
   10      10.000s     2.436e-01     2.466e-01    2.974e-03
   11      11.000s     2.142e-01     2.137e-01   -4.228e-04
   12      12.000s     1.889e-01     1.861e-01   -2.742e-03
   13      13.000s     1.672e-01     1.629e-01   -4.296e-03
   14      14.000s     1.483e-01     1.433e-01   -5.077e-03
   15      15.000s     1.316e-01     1.267e-01   -4.862e-03
   16      16.000s     1.168e-01     1.128e-01   -3.964e-03
   17      17.000s     1.041e-01     1.011e-01   -2.975e-03
   18      18.000s     9.316e-02     9.117e-02   -1.987e-03
   19      19.000s     8.359e-02     8.280e-02   -7.826e-04
   20      20.000s     7.526e-02     7.573e-02    4.655e-04
   21      21.000s     6.839e-02     6.975e-02    1.355e-03
   22      22.000s     6.280e-02     6.468e-02    1.883e-03
   23      23.000s     5.806e-02     6.038e-02    2.320e-03
   24      24.000s     5.409e-02     5.674e-02    2.642e-03
   25      25.000s     5.103e-02     5.363e-02    2.604e-03
   26      26.000s     4.878e-02     5.099e-02    2.206e-03
   27      27.000s     4.716e-02     4.873e-02    1.565e-03
   28      28.000s     4.635e-02     4.679e-02    4.468e-04
   29      29.000s     4.676e-02     4.513e-02   -1.621e-03
   30      30.000s     4.847e-02     4.370e-02   -4.772e-03

============================================================

