SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/111/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.225e+00     2.964e-02  
T     =       4.755s    583552687752806.875s  

RSS   =    1.557e-03
SD    =    7.204e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.022e+00    2.191e-02
    2       2.000s     8.481e-01     8.337e-01   -1.440e-02
    3       3.000s     7.014e-01     6.812e-01   -2.019e-02
    4       4.000s     5.694e-01     5.576e-01   -1.180e-02
    5       5.000s     4.567e-01     4.575e-01    7.655e-04
    6       6.000s     3.680e-01     3.763e-01    8.310e-03
    7       7.000s     3.017e-01     3.106e-01    8.869e-03
    8       8.000s     2.500e-01     2.573e-01    7.230e-03
    9       9.000s     2.078e-01     2.141e-01    6.268e-03
   10      10.000s     1.745e-01     1.791e-01    4.575e-03
   11      11.000s     1.489e-01     1.508e-01    1.815e-03
   12      12.000s     1.276e-01     1.278e-01    2.130e-04
   13      13.000s     1.089e-01     1.092e-01    2.927e-04
   14      14.000s     9.406e-02     9.408e-02    2.718e-05
   15      15.000s     8.308e-02     8.186e-02   -1.217e-03
   16      16.000s     7.374e-02     7.196e-02   -1.789e-03
   17      17.000s     6.510e-02     6.393e-02   -1.175e-03
   18      18.000s     5.825e-02     5.743e-02   -8.234e-04
   19      19.000s     5.331e-02     5.215e-02   -1.156e-03
   20      20.000s     4.875e-02     4.788e-02   -8.625e-04
   21      21.000s     4.405e-02     4.442e-02    3.701e-04
   22      22.000s     4.045e-02     4.162e-02    1.171e-03
   23      23.000s     3.836e-02     3.935e-02    9.876e-04
   24      24.000s     3.669e-02     3.751e-02    8.159e-04
   25      25.000s     3.501e-02     3.601e-02    1.006e-03
   26      26.000s     3.422e-02     3.480e-02    5.802e-04
   27      27.000s     3.464e-02     3.382e-02   -8.135e-04
   28      28.000s     3.532e-02     3.303e-02   -2.286e-03
   29      29.000s     3.588e-02     3.239e-02   -3.490e-03
   30      30.000s     3.707e-02     3.187e-02   -5.205e-03

============================================================

