SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/157/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.220e+00     2.511e-02  
T     =       5.755s    258539763452916.250s  

RSS   =    8.726e-03
SD    =    1.706e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.051e+00    5.069e-02
    2       2.000s     8.951e-01     8.871e-01   -8.014e-03
    3       3.000s     7.854e-01     7.496e-01   -3.577e-02
    4       4.000s     6.718e-01     6.340e-01   -3.780e-02
    5       5.000s     5.627e-01     5.369e-01   -2.581e-02
    6       6.000s     4.660e-01     4.553e-01   -1.076e-02
    7       7.000s     3.845e-01     3.866e-01    2.147e-03
    8       8.000s     3.178e-01     3.290e-01    1.113e-02
    9       9.000s     2.651e-01     2.805e-01    1.545e-02
   10      10.000s     2.235e-01     2.398e-01    1.628e-02
   11      11.000s     1.895e-01     2.055e-01    1.600e-02
   12      12.000s     1.612e-01     1.767e-01    1.552e-02
   13      13.000s     1.384e-01     1.526e-01    1.412e-02
   14      14.000s     1.204e-01     1.322e-01    1.183e-02
   15      15.000s     1.053e-01     1.151e-01    9.842e-03
   16      16.000s     9.230e-02     1.008e-01    8.483e-03
   17      17.000s     8.171e-02     8.871e-02    6.996e-03
   18      18.000s     7.331e-02     7.856e-02    5.251e-03
   19      19.000s     6.613e-02     7.004e-02    3.907e-03
   20      20.000s     6.003e-02     6.287e-02    2.843e-03
   21      21.000s     5.565e-02     5.685e-02    1.194e-03
   22      22.000s     5.276e-02     5.179e-02   -9.752e-04
   23      23.000s     5.020e-02     4.753e-02   -2.667e-03
   24      24.000s     4.767e-02     4.395e-02   -3.720e-03
   25      25.000s     4.603e-02     4.095e-02   -5.079e-03
   26      26.000s     4.561e-02     3.842e-02   -7.191e-03
   27      27.000s     4.584e-02     3.630e-02   -9.541e-03
   28      28.000s     4.640e-02     3.451e-02   -1.188e-02
   29      29.000s     4.764e-02     3.301e-02   -1.463e-02
   30      30.000s     4.959e-02     3.175e-02   -1.784e-02

============================================================

