SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/337/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.241e+00     3.642e-02  
T     =       4.452s    91672005415276.969s  

RSS   =    2.844e-03
SD    =    9.737e-03

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.028e+00    2.767e-02
    2       2.000s     8.526e-01     8.282e-01   -2.437e-02
    3       3.000s     6.930e-01     6.689e-01   -2.408e-02
    4       4.000s     5.516e-01     5.417e-01   -9.943e-03
    5       5.000s     4.373e-01     4.400e-01    2.703e-03
    6       6.000s     3.476e-01     3.588e-01    1.122e-02
    7       7.000s     2.792e-01     2.940e-01    1.479e-02
    8       8.000s     2.288e-01     2.422e-01    1.340e-02
    9       9.000s     1.914e-01     2.008e-01    9.326e-03
   10      10.000s     1.627e-01     1.677e-01    4.966e-03
   11      11.000s     1.404e-01     1.413e-01    9.085e-04
   12      12.000s     1.229e-01     1.202e-01   -2.674e-03
   13      13.000s     1.082e-01     1.033e-01   -4.886e-03
   14      14.000s     9.529e-02     8.988e-02   -5.412e-03
   15      15.000s     8.431e-02     7.912e-02   -5.189e-03
   16      16.000s     7.544e-02     7.053e-02   -4.907e-03
   17      17.000s     6.790e-02     6.367e-02   -4.227e-03
   18      18.000s     6.120e-02     5.819e-02   -3.015e-03
   19      19.000s     5.575e-02     5.381e-02   -1.937e-03
   20      20.000s     5.161e-02     5.031e-02   -1.299e-03
   21      21.000s     4.808e-02     4.752e-02   -5.643e-04
   22      22.000s     4.481e-02     4.529e-02    4.778e-04
   23      23.000s     4.225e-02     4.350e-02    1.248e-03
   24      24.000s     4.060e-02     4.208e-02    1.476e-03
   25      25.000s     3.929e-02     4.094e-02    1.648e-03
   26      26.000s     3.808e-02     4.003e-02    1.949e-03
   27      27.000s     3.750e-02     3.931e-02    1.804e-03
   28      28.000s     3.783e-02     3.873e-02    8.931e-04
   29      29.000s     3.861e-02     3.826e-02   -3.518e-04
   30      30.000s     3.952e-02     3.789e-02   -1.627e-03

============================================================

