SIMFIT RESULTS
==============

Dataset : /opt/topspin3.5pl5/data/olatomiwabifarin/BR1_BIF_5_noesypr1d/54/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.221e+00     2.389e-02  
T     =       5.333s    331141118601392.500s  

RSS   =    4.440e-03
SD    =    1.217e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.036e+00    3.572e-02
    2       2.000s     8.733e-01     8.627e-01   -1.064e-02
    3       3.000s     7.432e-01     7.193e-01   -2.394e-02
    4       4.000s     6.223e-01     6.004e-01   -2.193e-02
    5       5.000s     5.167e-01     5.018e-01   -1.487e-02
    6       6.000s     4.275e-01     4.201e-01   -7.442e-03
    7       7.000s     3.531e-01     3.523e-01   -7.863e-04
    8       8.000s     2.914e-01     2.962e-01    4.782e-03
    9       9.000s     2.410e-01     2.496e-01    8.584e-03
   10      10.000s     2.005e-01     2.110e-01    1.053e-02
   11      11.000s     1.675e-01     1.790e-01    1.152e-02
   12      12.000s     1.403e-01     1.525e-01    1.217e-02
   13      13.000s     1.184e-01     1.305e-01    1.215e-02
   14      14.000s     1.011e-01     1.123e-01    1.118e-02
   15      15.000s     8.738e-02     9.716e-02    9.776e-03
   16      16.000s     7.623e-02     8.463e-02    8.397e-03
   17      17.000s     6.737e-02     7.424e-02    6.874e-03
   18      18.000s     6.051e-02     6.563e-02    5.119e-03
   19      19.000s     5.495e-02     5.850e-02    3.550e-03
   20      20.000s     5.022e-02     5.258e-02    2.361e-03
   21      21.000s     4.653e-02     4.767e-02    1.141e-03
   22      22.000s     4.394e-02     4.361e-02   -3.321e-04
   23      23.000s     4.192e-02     4.023e-02   -1.682e-03
   24      24.000s     4.017e-02     3.744e-02   -2.728e-03
   25      25.000s     3.914e-02     3.512e-02   -4.019e-03
   26      26.000s     3.929e-02     3.320e-02   -6.086e-03
   27      27.000s     4.032e-02     3.161e-02   -8.710e-03
   28      28.000s     4.162e-02     3.029e-02   -1.133e-02
   29      29.000s     4.286e-02     2.920e-02   -1.367e-02
   30      30.000s     4.396e-02     2.829e-02   -1.567e-02

============================================================

